particao,Localidade,Modelo,horizonte_h,escopo,versao_previsao,N_previsoes,MAE_wm2,RMSE_wm2,nRMSE,nRMSE_percentual,R2
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,24,diurno_elevacao_gt_0,pos_processada,35,99.84285714285714,141.0347221684889,0.3593633718620495,35.936337186204945,0.5540537175725545
validacao_2023,BMW San Luis Potosi,XGBoost,24,diurno_elevacao_gt_0,bruta,35,163.05168563120864,183.84053606141921,0.4684346798303489,46.84346798303489,0.24227257098556798
validacao_2023,BMW San Luis Potosi,XGBoost,24,diurno_elevacao_gt_0,pos_processada,35,163.05168563120864,183.84053606141921,0.4684346798303489,46.84346798303489,0.24227257098556798
validacao_2023,BMW San Luis Potosi,LSTM,24,diurno_elevacao_gt_0,bruta,35,542.9180571826441,606.1817072791376,1.5445806460956477,154.45806460956476,-7.23827161025916
validacao_2023,BMW San Luis Potosi,LSTM,24,diurno_elevacao_gt_0,pos_processada,35,368.22281434578554,409.28519769122147,1.0428787069884065,104.28787069884065,-2.75562766406284
validacao_2023,BMW San Luis Potosi,TimesNet,24,diurno_elevacao_gt_0,bruta,35,268.41765656300953,319.6456597036465,0.8144727788022443,81.44727788022443,-1.2906992661012624
validacao_2023,BMW San Luis Potosi,TimesNet,24,diurno_elevacao_gt_0,pos_processada,35,268.41765656300953,319.6456597036465,0.8144727788022443,81.44727788022443,-1.2906992661012624
validacao_2023,BYD Camacari,Persistência,24,todas_horas,bruta,72,42.05555555555556,83.24595418931113,0.32687310564341077,32.687310564341075,0.9333405439338431
validacao_2023,BYD Camacari,Persistência,24,todas_horas,pos_processada,72,42.333333333333336,83.27347850439672,0.3269811824675682,32.69811824675682,0.9332964562851278
validacao_2023,BYD Camacari,Sazonal Ingênuo,24,todas_horas,bruta,72,35.833333333333336,89.5148963394734,0.35148869939421834,35.148869939421836,0.9229227661413365
validacao_2023,BYD Camacari,Sazonal Ingênuo,24,todas_horas,pos_processada,72,36.15277777777778,89.54119163826222,0.3515919503697478,35.15919503697478,0.9228774761022016
validacao_2023,BYD Camacari,XGBoost,24,todas_horas,bruta,72,46.83451728418004,78.921302271421,0.3098919512198245,30.989195121982448,0.9400865980593989
validacao_2023,BYD Camacari,XGBoost,24,todas_horas,pos_processada,72,45.37953033042787,77.98161344562706,0.3062021742472745,30.620217424727446,0.9415048408051097
validacao_2023,BYD Camacari,LSTM,24,todas_horas,bruta,72,393.95944442206786,489.11759500569207,1.9205664570888572,192.05664570888572,-1.3012408043750594
validacao_2023,BYD Camacari,LSTM,24,todas_horas,pos_processada,72,197.09160630818872,325.3779433496464,1.2776272419041006,127.76272419041005,-0.018384342899144368
validacao_2023,BYD Camacari,TimesNet,24,todas_horas,bruta,72,217.6845164940589,302.0807938437747,1.186148782851241,118.61487828512409,0.12222800240816367
validacao_2023,BYD Camacari,TimesNet,24,todas_horas,pos_processada,72,164.15170552860945,285.452305949441,1.120855453786696,112.0855453786696,0.2162047890838611
validacao_2023,BYD Camacari,Persistência,24,diurno_elevacao_gt_0,bruta,37,81.74324324324324,116.12467088947632,0.23462091535579227,23.462091535579226,0.8385626586400287
validacao_2023,BYD Camacari,Persistência,24,diurno_elevacao_gt_0,pos_processada,37,81.74324324324324,116.12467088947632,0.23462091535579227,23.462091535579226,0.8385626586400287
validacao_2023,BYD Camacari,Sazonal Ingênuo,24,diurno_elevacao_gt_0,bruta,37,69.71621621621621,124.87071692733227,0.25229162487365775,25.229162487365777,0.8133292747685522
validacao_2023,BYD Camacari,Sazonal Ingênuo,24,diurno_elevacao_gt_0,pos_processada,37,69.71621621621621,124.87071692733227,0.25229162487365775,25.229162487365777,0.8133292747685522
validacao_2023,BYD Camacari,XGBoost,24,diurno_elevacao_gt_0,bruta,37,87.67097794029208,108.73998948172763,0.21970073777228868,21.97007377722887,0.8584422739114741
validacao_2023,BYD Camacari,XGBoost,24,diurno_elevacao_gt_0,pos_processada,37,87.67097794029208,108.73998948172763,0.21970073777228868,21.97007377722887,0.8584422739114741
validacao_2023,BYD Camacari,LSTM,24,diurno_elevacao_gt_0,bruta,37,557.7474567287073,627.970544145222,1.2687659112856011,126.87659112856011,-3.7209951084367194
validacao_2023,BYD Camacari,LSTM,24,diurno_elevacao_gt_0,pos_processada,37,382.8944771402591,453.8829109436763,0.9170353139800155,91.70353139800154,-1.466281626243318
validacao_2023,BYD Camacari,TimesNet,24,diurno_elevacao_gt_0,bruta,37,318.79521075837516,398.18636530247437,0.8045047516076859,80.45047516076859,-0.8981379581035114
validacao_2023,BYD Camacari,TimesNet,24,diurno_elevacao_gt_0,pos_processada,37,318.79521075837516,398.18636530247437,0.8045047516076859,80.45047516076859,-0.8981379581035114
validacao_2023,BMW San Luis Potosi,Persistência,48,todas_horas,bruta,144,44.71527777777778,99.24931779782335,0.47927235958707454,47.927235958707456,0.8671817395918946
validacao_2023,BMW San Luis Potosi,Persistência,48,todas_horas,pos_processada,144,45.236111111111114,99.34112804987782,0.47971570889277015,47.97157088927702,0.8669358997557753
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,48,todas_horas,bruta,144,67.65625,136.08590398674247,0.6571552707609294,65.71552707609294,0.7502939801544376
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,48,todas_horas,pos_processada,144,68.17708333333333,136.15169108795936,0.6574729549519164,65.74729549519164,0.7500524943660729
validacao_2023,BMW San Luis Potosi,XGBoost,48,todas_horas,bruta,144,77.94475747068483,125.44842353563611,0.6057871559064922,60.578715590649225,0.787805978638387
validacao_2023,BMW San Luis Potosi,XGBoost,48,todas_horas,pos_processada,144,75.57544586171086,124.6724947308385,0.602040216004049,60.2040216004049,0.7904228032523166
validacao_2023,BMW San Luis Potosi,LSTM,48,todas_horas,bruta,144,402.1910516414209,501.93517673045153,2.4238318393422205,242.38318393422205,-2.3970191361408073
validacao_2023,BMW San Luis Potosi,LSTM,48,todas_horas,pos_processada,144,188.2108837448371,316.9933851309708,1.5307527652199797,153.07527652199798,-0.35488715831837747
validacao_2023,BMW San Luis Potosi,TimesNet,48,todas_horas,bruta,144,206.57225332882567,288.3848573445611,1.3926029328509992,139.26029328509992,-0.12136664065997738
validacao_2023,BMW San Luis Potosi,TimesNet,48,todas_horas,pos_processada,144,155.88859621582864,272.0717198648899,1.313827218663452,131.3827218663452,0.0019103980948529387
validacao_2023,BMW San Luis Potosi,Persistência,48,diurno_elevacao_gt_0,bruta,70,91.46428571428571,142.33480399597082,0.3353732527632818,33.537325276328176,0.6658079726261925
validacao_2023,BMW San Luis Potosi,Persistência,48,diurno_elevacao_gt_0,pos_processada,70,91.46428571428571,142.33480399597082,0.3353732527632818,33.537325276328176,0.6658079726261925
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,70,138.65714285714284,195.17118859386716,0.45986782239327806,45.98678223932781,0.3716446984403249
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,70,138.65714285714284,195.17118859386716,0.45986782239327806,45.98678223932781,0.3716446984403249
validacao_2023,BMW San Luis Potosi,XGBoost,48,diurno_elevacao_gt_0,bruta,70,153.87663148694804,178.69695039796034,0.42105076082122034,42.10507608212203,0.4732456246135328
validacao_2023,BMW San Luis Potosi,XGBoost,48,diurno_elevacao_gt_0,pos_processada,70,153.87663148694804,178.69695039796034,0.42105076082122034,42.10507608212203,0.4732456246135328
validacao_2023,BMW San Luis Potosi,LSTM,48,diurno_elevacao_gt_0,bruta,70,545.1104640623555,633.0213290416061,1.4915425899292267,149.15425899292268,-5.6101384585055225
validacao_2023,BMW San Luis Potosi,LSTM,48,diurno_elevacao_gt_0,pos_processada,70,385.58381798937916,454.6092332230906,1.0711630114484523,107.11630114484522,-2.4091834689779468
validacao_2023,BMW San Luis Potosi,TimesNet,48,diurno_elevacao_gt_0,bruta,70,319.92261402292974,390.56336938562606,0.9202563527944468,92.02563527944469,-1.5162679568964683
validacao_2023,BMW San Luis Potosi,TimesNet,48,diurno_elevacao_gt_0,pos_processada,70,319.0922550725618,390.1716057991925,0.9193332684566193,91.93332684566194,-1.5112224875529523
validacao_2023,BYD Camacari,Persistência,48,todas_horas,bruta,144,58.12847222222222,128.2372949630662,0.5374713082931393,53.747130829313924,0.8311662409277079
validacao_2023,BYD Camacari,Persistência,48,todas_horas,pos_processada,144,58.39930555555556,128.25548910713766,0.5375475640377742,53.754756403777414,0.8311183296917746
validacao_2023,BYD Camacari,Sazonal Ingênuo,48,todas_horas,bruta,144,41.09027777777778,91.91175568627408,0.3852228136163419,38.52228136163419,0.9132693268200314
validacao_2023,BYD Camacari,Sazonal Ingênuo,48,todas_horas,pos_processada,144,41.39930555555556,91.93788475257507,0.3853323264024103,38.533232640241025,0.9132200074785777
validacao_2023,BYD Camacari,XGBoost,48,todas_horas,bruta,144,67.54431840667934,123.16011787282274,0.5161917186549217,51.61917186549218,0.8442705373673791
validacao_2023,BYD Camacari,XGBoost,48,todas_horas,pos_processada,144,66.1114095273984,122.57271340211787,0.513729774573382,51.372977457338195,0.8457524787488017
validacao_2023,BYD Camacari,LSTM,48,todas_horas,bruta,144,371.21890960600126,474.6442187170723,1.9893405368626476,198.93405368626475,-1.312953938672667
validacao_2023,BYD Camacari,LSTM,48,todas_horas,pos_processada,144,203.783358128819,339.07947069586226,1.4211582268850809,142.11582268850808,-0.18041191976418913
validacao_2023,BYD Camacari,TimesNet,48,todas_horas,bruta,144,229.47688334642186,319.58229748636154,1.3394411944418558,133.9441194441856,-0.04856660577469962
validacao_2023,BYD Camacari,TimesNet,48,todas_horas,pos_processada,144,175.37529860110953,304.15222041885175,1.27477027549486,127.477027549486,0.05024284090932851
validacao_2023,BYD Camacari,Persistência,48,diurno_elevacao_gt_0,bruta,74,113.00675675675676,178.88654301056374,0.38581787449269805,38.581787449269804,0.6249842205609684
validacao_2023,BYD Camacari,Persistência,48,diurno_elevacao_gt_0,pos_processada,74,113.00675675675676,178.88654301056374,0.38581787449269805,38.581787449269804,0.6249842205609684
validacao_2023,BYD Camacari,Sazonal Ingênuo,48,diurno_elevacao_gt_0,bruta,74,79.92567567567568,128.21414993378556,0.27652896620859885,27.652896620859885,0.8073512862804291
validacao_2023,BYD Camacari,Sazonal Ingênuo,48,diurno_elevacao_gt_0,pos_processada,74,79.92567567567568,128.21414993378556,0.27652896620859885,27.652896620859885,0.8073512862804291
validacao_2023,BYD Camacari,XGBoost,48,diurno_elevacao_gt_0,bruta,74,128.01409421547794,170.95801563735958,0.36871783148495674,36.87178314849567,0.6574900949203377
validacao_2023,BYD Camacari,XGBoost,48,diurno_elevacao_gt_0,pos_processada,74,128.01409421547794,170.95801563735958,0.36871783148495674,36.87178314849567,0.6574900949203377
validacao_2023,BYD Camacari,LSTM,48,diurno_elevacao_gt_0,bruta,74,521.6508153327111,612.9139957822085,1.321917071680198,132.1917071680198,-3.4024382794379227
validacao_2023,BYD Camacari,LSTM,48,diurno_elevacao_gt_0,pos_processada,74,395.916264466891,472.9963329442388,1.0201462711960965,102.01462711960964,-1.6218615011400996
validacao_2023,BYD Camacari,TimesNet,48,diurno_elevacao_gt_0,bruta,74,341.49432566067253,425.3167954612316,0.9173122765372448,91.73122765372447,-1.1199189893394519
validacao_2023,BYD Camacari,TimesNet,48,diurno_elevacao_gt_0,pos_processada,74,340.63571619675366,424.272669189115,0.9150603319681878,91.50603319681878,-1.1095232270370685
validacao_2023,BMW San Luis Potosi,Persistência,72,todas_horas,bruta,216,49.254629629629626,107.83441739108194,0.49698581425040433,49.69858142504043,0.8588385465146509
validacao_2023,BMW San Luis Potosi,Persistência,72,todas_horas,pos_processada,216,49.68981481481482,107.91304155215455,0.49734817622773775,49.734817622773775,0.8586326243746976
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,todas_horas,bruta,216,64.50231481481481,133.60791605096415,0.6157703686390905,61.57703686390905,0.7832966080183063
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,todas_horas,pos_processada,216,65.04166666666667,133.6751607858061,0.6160802852696805,61.60802852696805,0.783078419910273
validacao_2023,BMW San Luis Potosi,XGBoost,72,todas_horas,bruta,216,70.728370035604,118.11360079136661,0.5443603766175601,54.43603766175601,0.8306437814491515
validacao_2023,BMW San Luis Potosi,XGBoost,72,todas_horas,pos_processada,216,68.33187573908126,117.31502040519398,0.5406798900617044,54.067989006170436,0.8329261155933467
validacao_2023,BMW San Luis Potosi,LSTM,72,todas_horas,bruta,216,378.06609725590397,476.1409298150636,2.194431920968992,219.4431920968992,-1.752151646834157
validacao_2023,BMW San Luis Potosi,LSTM,72,todas_horas,pos_processada,216,194.14358641893637,328.4270781163844,1.5136503056124573,151.36503056124573,-0.30942082036971863
validacao_2023,BMW San Luis Potosi,TimesNet,72,todas_horas,bruta,216,210.16208071616927,290.92608087092145,1.3408162132869403,134.08162132869404,-0.02746406591783801
validacao_2023,BMW San Luis Potosi,TimesNet,72,todas_horas,pos_processada,216,159.34291869662357,275.13567710945614,1.2680416125555833,126.80416125555834,0.08104308987336861
validacao_2023,BMW San Luis Potosi,Persistência,72,diurno_elevacao_gt_0,bruta,105,100.68571428571428,154.64423072083255,0.34765649436233925,34.76564943623393,0.6503755586612572
validacao_2023,BMW San Luis Potosi,Persistência,72,diurno_elevacao_gt_0,pos_processada,105,100.68571428571428,154.64423072083255,0.34765649436233925,34.76564943623393,0.6503755586612572
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,diurno_elevacao_gt_0,bruta,105,132.26666666666668,191.61976237677922,0.4307813781861392,43.07813781861392,0.463196999179169
validacao_2023,BMW San Luis Potosi,Sazonal Ingênuo,72,diurno_elevacao_gt_0,pos_processada,105,132.26666666666668,191.61976237677922,0.4307813781861392,43.07813781861392,0.463196999179169
validacao_2023,BMW San Luis Potosi,XGBoost,72,diurno_elevacao_gt_0,bruta,105,139.03509675849097,168.13988866238597,0.37799615273306486,37.799615273306486,0.5866900587328907
validacao_2023,BMW San Luis Potosi,XGBoost,72,diurno_elevacao_gt_0,pos_processada,105,139.03509675849097,168.13988866238597,0.37799615273306486,37.799615273306486,0.5866900587328907
validacao_2023,BMW San Luis Potosi,LSTM,72,diurno_elevacao_gt_0,bruta,105,515.461020042428,599.5821505368934,1.3479237315628358,134.7923731562836,-4.255714086922495
validacao_2023,BMW San Luis Potosi,LSTM,72,diurno_elevacao_gt_0,pos_processada,105,397.84775872847865,471.0109508205695,1.0588821529602148,105.88821529602149,-2.2433689091042273
validacao_2023,BMW San Luis Potosi,TimesNet,72,diurno_elevacao_gt_0,bruta,105,326.81138633329954,394.82633149231964,0.8876111164881078,88.76111164881078,-1.2790117152929583
validacao_2023,BMW San Luis Potosi,TimesNet,72,diurno_elevacao_gt_0,pos_processada,105,326.2578136997209,394.5680207734294,0.8870304068258914,88.70304068258915,-1.276030654838603
validacao_2023,BYD Camacari,Persistência,72,todas_horas,bruta,216,61.800925925925924,131.2469223625058,0.5585470585513148,55.854705855131485,0.8176247533872567
validacao_2023,BYD Camacari,Persistência,72,todas_horas,pos_processada,216,62.06481481481482,131.26448773655707,0.5586218114509034,55.86218114509034,0.8175759338989887
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,todas_horas,bruta,216,50.273148148148145,106.13375994470374,0.45167306297949994,45.16730629794999,0.8807400190741257
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,todas_horas,pos_processada,216,50.55555555555556,106.15566618397231,0.45176628928368395,45.176628928368395,0.8806907829536789
validacao_2023,BYD Camacari,XGBoost,72,todas_horas,bruta,216,67.62827003070291,121.55128598354557,0.5172853734559968,51.728537345599676,0.8435747883123813
validacao_2023,BYD Camacari,XGBoost,72,todas_horas,pos_processada,216,66.07969076479397,120.86011258476823,0.5143439492923908,51.43439492923908,0.8453486824063436
validacao_2023,BYD Camacari,LSTM,72,todas_horas,bruta,216,365.84309203481234,470.50013441761286,2.0023057409385068,200.2305740938507,-1.3437276260238353
validacao_2023,BYD Camacari,LSTM,72,todas_horas,pos_processada,216,191.18294035162157,326.0700167943784,1.3876550054198211,138.7655005419821,-0.1256655295079414
validacao_2023,BYD Camacari,TimesNet,72,todas_horas,bruta,216,223.2488246452822,311.90165411613674,1.327358754993755,132.7358754993755,-0.02996624404839454
validacao_2023,BYD Camacari,TimesNet,72,todas_horas,pos_processada,216,172.33860792324845,297.2882305029997,1.2651684603372626,126.51684603372627,0.064286128824812
validacao_2023,BYD Camacari,Persistência,72,diurno_elevacao_gt_0,bruta,111,120.14864864864865,183.08493204614723,0.4009475487732775,40.09475487732775,0.5947960783079551
validacao_2023,BYD Camacari,Persistência,72,diurno_elevacao_gt_0,pos_processada,111,120.14864864864865,183.08493204614723,0.4009475487732775,40.09475487732775,0.5947960783079551
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,diurno_elevacao_gt_0,bruta,111,97.75225225225225,148.0528500110565,0.3242289064283485,32.42289064283485,0.7350267836015735
validacao_2023,BYD Camacari,Sazonal Ingênuo,72,diurno_elevacao_gt_0,pos_processada,111,97.75225225225225,148.0528500110565,0.3242289064283485,32.42289064283485,0.7350267836015735
validacao_2023,BYD Camacari,XGBoost,72,diurno_elevacao_gt_0,bruta,111,127.96138022698646,168.56894442763468,0.36915820604244665,36.915820604244665,0.6565025098285934
validacao_2023,BYD Camacari,XGBoost,72,diurno_elevacao_gt_0,pos_processada,111,127.96138022698646,168.56894442763468,0.36915820604244665,36.915820604244665,0.6565025098285934
validacao_2023,BYD Camacari,LSTM,72,diurno_elevacao_gt_0,bruta,111,506.18722576288894,605.8503041342318,1.3267841960087545,132.67841960087546,-3.437098747735565
validacao_2023,BYD Camacari,LSTM,72,diurno_elevacao_gt_0,pos_processada,111,371.4055415851374,454.8482462910002,0.9960966605828241,99.60966605828241,-1.500929692360104
validacao_2023,BYD Camacari,TimesNet,72,diurno_elevacao_gt_0,bruta,111,336.19880311570324,416.3128036220792,0.9117058201880359,91.17058201880359,-1.0951154961736607
validacao_2023,BYD Camacari,TimesNet,72,diurno_elevacao_gt_0,pos_processada,111,334.73548929208704,414.6974835857433,0.9081683438822853,90.81683438822853,-1.0788886763606373
teste_2024,BMW San Luis Potosi,Persistência,24,todas_horas,bruta,72,56.75,143.35695057365643,0.7144775856645736,71.44775856645737,0.7135430349561891
teste_2024,BMW San Luis Potosi,Persistência,24,todas_horas,pos_processada,72,57.25694444444444,143.39910070615272,0.7146876579685734,71.46876579685734,0.7133745607521228
teste_2024,BMW San Luis Potosi,Sazonal Ingênuo,24,todas_horas,bruta,72,45.34027777777778,117.6466136123112,0.5863396795131282,58.63396795131281,0.8070784514275614
teste_2024,BMW San Luis Potosi,Sazonal Ingênuo,24,todas_horas,pos_processada,72,45.90277777777778,117.69974157434105,0.586604464289105,58.6604464289105,0.8069041694370866
teste_2024,BMW San Luis Potosi,XGBoost,24,todas_horas,bruta,72,59.47608853630178,107.5318142770247,0.5359284690371908,53.592846903719085,0.8388256882612176
teste_2024,BMW San Luis Potosi,XGBoost,24,todas_horas,pos_processada,72,57.527313566430365,107.18047119214924,0.5341774080804863,53.41774080804863,0.8398771904539624
teste_2024,BMW San Luis Potosi,LSTM,24,todas_horas,bruta,72,399.13906752917035,492.56026296976967,2.454874117178792,245.48741171787918,-2.3817431784229077
teste_2024,BMW San Luis Potosi,LSTM,24,todas_horas,pos_processada,72,188.43170937833688,310.556818461614,1.5477860332423914,154.77860332423913,-0.34432419634753586
teste_2024,BMW San Luis Potosi,TimesNet,24,todas_horas,bruta,72,189.13192576195837,275.50570720455386,1.3730945847594833,137.30945847594833,-0.057993689864606734
teste_2024,BMW San Luis Potosi,TimesNet,24,todas_horas,pos_processada,72,144.2043277587638,261.63762971235946,1.3039773882455874,130.39773882455873,0.045837619406621344
teste_2024,BMW San Luis Potosi,Persistência,24,diurno_elevacao_gt_0,bruta,35,116.47142857142858,205.6099115176253,0.4997289610164151,49.97289610164151,0.30800013979657814
teste_2024,BMW San Luis Potosi,Persistência,24,diurno_elevacao_gt_0,pos_processada,35,116.47142857142858,205.6099115176253,0.4997289610164151,49.97289610164151,0.30800013979657814
teste_2024,BMW San Luis Potosi,Sazonal Ingênuo,24,diurno_elevacao_gt_0,bruta,35,93.11428571428571,168.73605762508836,0.41010812241783917,41.01081224178392,0.5339487144320297
teste_2024,BMW San Luis Potosi,Sazonal Ingênuo,24,diurno_elevacao_gt_0,pos_processada,35,93.11428571428571,168.73605762508836,0.41010812241783917,41.01081224178392,0.5339487144320297
teste_2024,BMW San Luis Potosi,XGBoost,24,diurno_elevacao_gt_0,bruta,35,117.0276164795139,153.64091206984847,0.3734198064264919,37.34198064264919,0.6136048490501314
teste_2024,BMW San Luis Potosi,XGBoost,24,diurno_elevacao_gt_0,pos_processada,35,117.0276164795139,153.64091206984847,0.3734198064264919,37.34198064264919,0.6136048490501314
teste_2024,BMW San Luis Potosi,LSTM,24,diurno_elevacao_gt_0,bruta,35,560.7673108605402,636.7848817382984,1.5476872928606955,154.76872928606954,-5.63748270395247
teste_2024,BMW San Luis Potosi,LSTM,24,diurno_elevacao_gt_0,pos_processada,35,386.3166592925787,445.3942458893177,1.0825178713326704,108.25178713326704,-2.2471856449032446
teste_2024,BMW San Luis Potosi,TimesNet,24,diurno_elevacao_gt_0,bruta,35,295.3346171037427,375.22520659572376,0.9119740447102762,91.19740447102762,-1.3046337900807843
teste_2024,BMW San Luis Potosi,TimesNet,24,diurno_elevacao_gt_0,pos_processada,35,295.3346171037427,375.22520659572376,0.9119740447102762,91.19740447102762,-1.3046337900807843
teste_2024,BYD Camacari,Persistência,24,todas_horas,bruta,72,21.72222222222222,52.340365769536696,0.17864452881757015,17.864452881757014,0.9789576726678998
teste_2024,BYD Camacari,Persistência,24,todas_horas,pos_processada,72,22.03472222222222,52.38588788977428,0.1787999017806944,17.87999017806944,0.9789210543563749
teste_2024,BYD Camacari,Sazonal Ingênuo,24,todas_horas,bruta,72,48.201388888888886,91.590972535507,0.3126119944326383,31.26119944326383,0.9355644401049574
teste_2024,BYD Camacari,Sazonal Ingênuo,24,todas_horas,pos_processada,72,48.486111111111114,91.61638772621413,0.31269873980978513,31.269873980978513,0.9355286752427906
teste_2024,BYD Camacari,XGBoost,24,todas_horas,bruta,72,106.4238607748347,175.8873870908396,0.6003267063541339,60.03267063541339,0.7623763513439119
teste_2024,BYD Camacari,XGBoost,24,todas_horas,pos_processada,72,103.49236327416212,175.16024142201454,0.5978448628767503,59.78448628767503,0.7643370359123037
teste_2024,BYD Camacari,LSTM,24,todas_horas,bruta,72,432.7030766494055,541.8590053031081,1.849435808571879,184.9435808571879,-1.2552404706692224
teste_2024,BYD Camacari,LSTM,24,todas_horas,pos_processada,72,235.74702756117202,380.06427619028267,1.297209191073731,129.72091910737308,-0.10951803591913367
teste_2024,BYD Camacari,TimesNet,24,todas_horas,bruta,72,250.33796192509018,340.5236932339263,1.1622519987126188,116.22519987126188,0.10933387376931114
teste_2024,BYD Camacari,TimesNet,24,todas_horas,pos_processada,72,193.41977211175902,322.9257025768482,1.1021877499660144,110.21877499660144,0.19901295521968376
teste_2024,BYD Camacari,Persistência,24,diurno_elevacao_gt_0,bruta,37,42.21621621621622,73.01295701375128,0.12821145248137428,12.821145248137428,0.9445142705359016
teste_2024,BYD Camacari,Persistência,24,diurno_elevacao_gt_0,pos_processada,37,42.21621621621622,73.01295701375128,0.12821145248137428,12.821145248137428,0.9445142705359016
teste_2024,BYD Camacari,Sazonal Ingênuo,24,diurno_elevacao_gt_0,bruta,37,93.6891891891892,127.76575377556318,0.22435788850268562,22.435788850268562,0.8300933615074675
teste_2024,BYD Camacari,Sazonal Ingênuo,24,diurno_elevacao_gt_0,pos_processada,37,93.6891891891892,127.76575377556318,0.22435788850268562,22.435788850268562,0.8300933615074675
teste_2024,BYD Camacari,XGBoost,24,diurno_elevacao_gt_0,bruta,37,200.7283825875587,244.3244786776735,0.4290361268633359,42.903612686333595,0.37867992462287736
teste_2024,BYD Camacari,XGBoost,24,diurno_elevacao_gt_0,pos_processada,37,200.7283825875587,244.3244786776735,0.4290361268633359,42.903612686333595,0.37867992462287736
teste_2024,BYD Camacari,LSTM,24,diurno_elevacao_gt_0,bruta,37,632.9696181454772,707.1748134421739,1.241805751992617,124.18057519926168,-4.205170908034258
teste_2024,BYD Camacari,LSTM,24,diurno_elevacao_gt_0,pos_processada,37,458.0888103893077,530.1700961266067,0.930983771466479,93.0983771466479,-1.9255793421099567
teste_2024,BYD Camacari,TimesNet,24,diurno_elevacao_gt_0,bruta,37,375.722259244504,450.4618478520976,0.791015323344373,79.1015323344373,-1.112017209986723
teste_2024,BYD Camacari,TimesNet,24,diurno_elevacao_gt_0,pos_processada,37,375.722259244504,450.4618478520976,0.791015323344373,79.1015323344373,-1.112017209986723
teste_2024,BMW San Luis Potosi,Persistência,48,todas_horas,bruta,144,67.82638888888889,154.38341744932754,0.8876861568720319,88.7686156872032,0.6072059292253655
teste_2024,BMW San Luis Potosi,Persistência,48,todas_horas,pos_processada,144,68.125,154.40294956163672,0.8877984641780742,88.77984641780742,0.6071065327570588
teste_2024,BMW San Luis Potosi,Sazonal Ingênuo,48,todas_horas,bruta,144,63.298611111111114,129.3662705052768,0.7438405587270348,74.38405587270348,0.7241927112689959
teste_2024,BMW San Luis Potosi,Sazonal Ingênuo,48,todas_horas,pos_processada,144,63.614583333333336,129.3853055476806,0.7439500079406647,74.39500079406646,0.7241115403476988
