tarefa,resolucao,tipo_horizonte,horizonte,localidade,metrica,valor_timesnet,valor_dilatedrnn,diferenca_timesnet_menos_dilatedrnn,melhor_timesnet,unidade_pareamento
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,RMSE_wm2,44.66239385568356,44.98767174403589,-0.32527788835233196,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Texas,RMSE_wm2,62.40192284810096,61.45264968298563,0.9492731651153292,False,localidade
daily_30,diaria,cumulativo,1,BMW San Luis Potosi,nRMSE,0.20441909626388569,0.19491370520234658,0.009505391061539109,False,localidade
daily_30,diaria,cumulativo,1,BYD Camacari,nRMSE,0.2382473747103617,0.2358113330184602,0.002436041691901508,False,localidade
daily_30,diaria,cumulativo,1,Ford Rouge Electric Vehicle Center,nRMSE,0.368070965879766,0.3655056973498923,0.00256526852987371,False,localidade
daily_30,diaria,cumulativo,1,GM Factory Zero,nRMSE,0.3772168823210032,0.37437671763217634,0.002840164688826863,False,localidade
daily_30,diaria,cumulativo,1,Hyundai Metaplant Georgia,nRMSE,0.3094517260053988,0.3059561317521097,0.0034955942532891027,False,localidade
daily_30,diaria,cumulativo,1,Lucid AMP 1 Casa Grande,nRMSE,0.1557878697680959,0.1510433268957306,0.004744542872365282,False,localidade
daily_30,diaria,cumulativo,1,Rivian Normal,nRMSE,0.33565293882043246,0.331468967132561,0.004183971687871435,False,localidade
daily_30,diaria,cumulativo,1,Tesla Fremont Factory,nRMSE,0.16736568610893143,0.17254389690314745,-0.005178210794216015,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Nevada,nRMSE,0.18741410087066201,0.18857317897719508,-0.001159078106533068,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Texas,nRMSE,0.2795142928012921,0.27838359762452963,0.001130695176762453,False,localidade
daily_30,diaria,cumulativo,3,BMW San Luis Potosi,nRMSE,0.20699893676373612,0.19827703163396224,0.008721905129773888,False,localidade
daily_30,diaria,cumulativo,3,BYD Camacari,nRMSE,0.24170642280986634,0.23928991151873452,0.002416511291131823,False,localidade
daily_30,diaria,cumulativo,3,Ford Rouge Electric Vehicle Center,nRMSE,0.3691906251069469,0.36787801155613103,0.0013126135508158554,False,localidade
daily_30,diaria,cumulativo,3,GM Factory Zero,nRMSE,0.3786683374379679,0.3771725101219347,0.0014958273160332047,False,localidade
daily_30,diaria,cumulativo,3,Hyundai Metaplant Georgia,nRMSE,0.31261207185810597,0.3104570664936788,0.0021550053644271427,False,localidade
daily_30,diaria,cumulativo,3,Lucid AMP 1 Casa Grande,nRMSE,0.15618461534833597,0.15247423730936,0.0037103780389759755,False,localidade
daily_30,diaria,cumulativo,3,Rivian Normal,nRMSE,0.33610452512607,0.3327822733020286,0.003322251824041389,False,localidade
daily_30,diaria,cumulativo,3,Tesla Fremont Factory,nRMSE,0.1686844010443402,0.17452831630052304,-0.00584391525618283,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Nevada,nRMSE,0.18928688322938694,0.19184068696487666,-0.002553803735489718,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Texas,nRMSE,0.2828360850842697,0.283935249966431,-0.0010991648821612743,True,localidade
daily_30,diaria,cumulativo,7,BMW San Luis Potosi,nRMSE,0.20926931829850326,0.20046798918152797,0.008801329116975287,False,localidade
daily_30,diaria,cumulativo,7,BYD Camacari,nRMSE,0.24378580854964307,0.24191758158558074,0.0018682269640623306,False,localidade
daily_30,diaria,cumulativo,7,Ford Rouge Electric Vehicle Center,nRMSE,0.3694772664646876,0.36800992584946507,0.0014673406152225232,False,localidade
daily_30,diaria,cumulativo,7,GM Factory Zero,nRMSE,0.3789458012103396,0.37690355378629936,0.0020422474240402444,False,localidade
daily_30,diaria,cumulativo,7,Hyundai Metaplant Georgia,nRMSE,0.31439294823786595,0.312519105913524,0.0018738423243419566,False,localidade
daily_30,diaria,cumulativo,7,Lucid AMP 1 Casa Grande,nRMSE,0.1566839071825649,0.15330380883472147,0.0033800983478434188,False,localidade
daily_30,diaria,cumulativo,7,Rivian Normal,nRMSE,0.33623753321930766,0.3324711178566325,0.003766415362675135,False,localidade
daily_30,diaria,cumulativo,7,Tesla Fremont Factory,nRMSE,0.1689400985772087,0.17586153247178246,-0.006921433894573753,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Nevada,nRMSE,0.18929854717754133,0.19302005592938112,-0.003721508751839797,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Texas,nRMSE,0.28708955202443204,0.2874310297502283,-0.00034147772579623537,True,localidade
daily_30,diaria,cumulativo,14,BMW San Luis Potosi,nRMSE,0.2102853967539037,0.20069588934231947,0.009589507411584236,False,localidade
daily_30,diaria,cumulativo,14,BYD Camacari,nRMSE,0.241763360678178,0.24018995767570078,0.0015734030024772139,False,localidade
daily_30,diaria,cumulativo,14,Ford Rouge Electric Vehicle Center,nRMSE,0.3695649281053608,0.36834492369938143,0.001220004405979358,False,localidade
daily_30,diaria,cumulativo,14,GM Factory Zero,nRMSE,0.37919503511498226,0.37730460712731434,0.0018904279876679198,False,localidade
daily_30,diaria,cumulativo,14,Hyundai Metaplant Georgia,nRMSE,0.3157457056986187,0.3147675285145426,0.0009781771840761122,False,localidade
daily_30,diaria,cumulativo,14,Lucid AMP 1 Casa Grande,nRMSE,0.15587634640154885,0.1526891809999732,0.0031871654015756534,False,localidade
daily_30,diaria,cumulativo,14,Rivian Normal,nRMSE,0.33615068173081847,0.33223300118946003,0.003917680541358437,False,localidade
daily_30,diaria,cumulativo,14,Tesla Fremont Factory,nRMSE,0.16823193255446048,0.17466792959610955,-0.006435997041649072,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Nevada,nRMSE,0.18905019702966985,0.19295604779568967,-0.0039058507660198194,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Texas,nRMSE,0.29090381918803204,0.29030078219056266,0.0006030369974693861,False,localidade
daily_30,diaria,cumulativo,30,BMW San Luis Potosi,nRMSE,0.2128643298367638,0.20285093541318894,0.01001339442357485,False,localidade
daily_30,diaria,cumulativo,30,BYD Camacari,nRMSE,0.2380770292845833,0.23669908667262554,0.0013779426119577554,False,localidade
daily_30,diaria,cumulativo,30,Ford Rouge Electric Vehicle Center,nRMSE,0.369290744533717,0.3681361429833858,0.0011546015503312024,False,localidade
daily_30,diaria,cumulativo,30,GM Factory Zero,nRMSE,0.3790094262242144,0.37705550237662844,0.00195392384758597,False,localidade
daily_30,diaria,cumulativo,30,Hyundai Metaplant Georgia,nRMSE,0.3150080727858324,0.31407397200356607,0.0009341007822663561,False,localidade
daily_30,diaria,cumulativo,30,Lucid AMP 1 Casa Grande,nRMSE,0.15500147723687255,0.15184112759080862,0.0031603496460639313,False,localidade
daily_30,diaria,cumulativo,30,Rivian Normal,nRMSE,0.33621474697796355,0.3311531324371199,0.00506161454084364,False,localidade
daily_30,diaria,cumulativo,30,Tesla Fremont Factory,nRMSE,0.16781801952048955,0.17363286528810823,-0.005814845767618676,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Nevada,nRMSE,0.1889678538580163,0.19187804845429396,-0.002910194596277671,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Texas,nRMSE,0.2924605669678713,0.2906610776449902,0.0017994893228810982,False,localidade
daily_30,diaria,lead_exato,1,BMW San Luis Potosi,nRMSE,0.20441909626388569,0.19491370520234658,0.009505391061539109,False,localidade
daily_30,diaria,lead_exato,1,BYD Camacari,nRMSE,0.2382473747103617,0.2358113330184602,0.002436041691901508,False,localidade
daily_30,diaria,lead_exato,1,Ford Rouge Electric Vehicle Center,nRMSE,0.368070965879766,0.3655056973498923,0.00256526852987371,False,localidade
daily_30,diaria,lead_exato,1,GM Factory Zero,nRMSE,0.3772168823210032,0.37437671763217634,0.002840164688826863,False,localidade
daily_30,diaria,lead_exato,1,Hyundai Metaplant Georgia,nRMSE,0.3094517260053988,0.3059561317521097,0.0034955942532891027,False,localidade
daily_30,diaria,lead_exato,1,Lucid AMP 1 Casa Grande,nRMSE,0.1557878697680959,0.1510433268957306,0.004744542872365282,False,localidade
daily_30,diaria,lead_exato,1,Rivian Normal,nRMSE,0.33565293882043246,0.331468967132561,0.004183971687871435,False,localidade
daily_30,diaria,lead_exato,1,Tesla Fremont Factory,nRMSE,0.16736568610893143,0.17254389690314745,-0.005178210794216015,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Nevada,nRMSE,0.18741410087066201,0.18857317897719508,-0.001159078106533068,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Texas,nRMSE,0.2795142928012921,0.27838359762452963,0.001130695176762453,False,localidade
daily_30,diaria,lead_exato,3,BMW San Luis Potosi,nRMSE,0.2086756822169407,0.20062156855031005,0.008054113666630641,False,localidade
daily_30,diaria,lead_exato,3,BYD Camacari,nRMSE,0.2445584052573256,0.24186009543298975,0.0026983098243358594,False,localidade
daily_30,diaria,lead_exato,3,Ford Rouge Electric Vehicle Center,nRMSE,0.3695980789038079,0.36920966685991763,0.00038841204389028494,False,localidade
daily_30,diaria,lead_exato,3,GM Factory Zero,nRMSE,0.37963791515395295,0.37899956608368174,0.0006383490702712158,False,localidade
daily_30,diaria,lead_exato,3,Hyundai Metaplant Georgia,nRMSE,0.31462734307332807,0.3129363342210381,0.0016910088522899547,False,localidade
daily_30,diaria,lead_exato,3,Lucid AMP 1 Casa Grande,nRMSE,0.15657134914936124,0.15389070015771428,0.0026806489916469667,False,localidade
daily_30,diaria,lead_exato,3,Rivian Normal,nRMSE,0.3358396173335553,0.33242456591729297,0.0034150514162623047,False,localidade
daily_30,diaria,lead_exato,3,Tesla Fremont Factory,nRMSE,0.16931134694765618,0.1758840004839015,-0.00657265353624531,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Nevada,nRMSE,0.1902548278224425,0.19343495681981365,-0.003180128997371162,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Texas,nRMSE,0.2846564027344216,0.28778123149449925,-0.003124828760077636,True,localidade
daily_30,diaria,lead_exato,7,BMW San Luis Potosi,nRMSE,0.21255955485370032,0.20262914504039897,0.009930409813301344,False,localidade
daily_30,diaria,lead_exato,7,BYD Camacari,nRMSE,0.24393925255020102,0.24411187996002962,-0.00017262740982859626,True,localidade
daily_30,diaria,lead_exato,7,Ford Rouge Electric Vehicle Center,nRMSE,0.37080860289991197,0.369618943153367,0.0011896597465449466,False,localidade
daily_30,diaria,lead_exato,7,GM Factory Zero,nRMSE,0.3796544718039579,0.37763323075986704,0.002021241044090849,False,localidade
daily_30,diaria,lead_exato,7,Hyundai Metaplant Georgia,nRMSE,0.31713912737737826,0.31483238408232517,0.002306743295053093,False,localidade
daily_30,diaria,lead_exato,7,Lucid AMP 1 Casa Grande,nRMSE,0.15653856392075471,0.15337825286236942,0.0031603110583852956,False,localidade
daily_30,diaria,lead_exato,7,Rivian Normal,nRMSE,0.33678119370637,0.3316041661344948,0.0051770275718752146,False,localidade
daily_30,diaria,lead_exato,7,Tesla Fremont Factory,nRMSE,0.16858381385305946,0.17627241498755883,-0.007688601134499373,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,nRMSE,0.18905576710127678,0.1940045978211398,-0.004948830719863018,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Texas,nRMSE,0.2937729117726819,0.2900735692462837,0.003699342526398197,False,localidade
daily_30,diaria,lead_exato,14,BMW San Luis Potosi,nRMSE,0.21284372814725985,0.20145087613097754,0.011392852016282318,False,localidade
daily_30,diaria,lead_exato,14,BYD Camacari,nRMSE,0.2378611838307419,0.23593025006801832,0.0019309337627235745,False,localidade
daily_30,diaria,lead_exato,14,Ford Rouge Electric Vehicle Center,nRMSE,0.370562194950332,0.36835441307322137,0.002207781877110626,False,localidade
daily_30,diaria,lead_exato,14,GM Factory Zero,nRMSE,0.380629544520755,0.37820732549292896,0.0024222190278260225,False,localidade
daily_30,diaria,lead_exato,14,Hyundai Metaplant Georgia,nRMSE,0.31659244835655487,0.3161137850012105,0.00047866335534435533,False,localidade
daily_30,diaria,lead_exato,14,Lucid AMP 1 Casa Grande,nRMSE,0.15557490414751604,0.15155508707307028,0.004019817074445764,False,localidade
daily_30,diaria,lead_exato,14,Rivian Normal,nRMSE,0.33582983746629597,0.33245595609549905,0.003373881370796916,False,localidade
daily_30,diaria,lead_exato,14,Tesla Fremont Factory,nRMSE,0.16706985989314233,0.17395386103312718,-0.006884001139984858,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,nRMSE,0.18794372556689382,0.1921250033075173,-0.00418127774062349,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Texas,nRMSE,0.29590637400163533,0.2934121672137255,0.0024942067879098473,False,localidade
daily_30,diaria,lead_exato,30,BMW San Luis Potosi,nRMSE,0.21866192953286281,0.2076714576230078,0.010990471909855026,False,localidade
daily_30,diaria,lead_exato,30,BYD Camacari,nRMSE,0.22838205041416068,0.2285488025667048,-0.00016675215254410847,True,localidade
daily_30,diaria,lead_exato,30,Ford Rouge Electric Vehicle Center,nRMSE,0.3705125333249416,0.36645387933239165,0.004058653992549954,False,localidade
daily_30,diaria,lead_exato,30,GM Factory Zero,nRMSE,0.38032429710023474,0.37509225034152743,0.005232046758707309,False,localidade
daily_30,diaria,lead_exato,30,Hyundai Metaplant Georgia,nRMSE,0.31462714803647823,0.31294186448346273,0.0016852835530155041,False,localidade
daily_30,diaria,lead_exato,30,Lucid AMP 1 Casa Grande,nRMSE,0.15390528530531392,0.1501374636597536,0.003767821645560304,False,localidade
daily_30,diaria,lead_exato,30,Rivian Normal,nRMSE,0.33731711805842807,0.3289202395020915,0.008396878556336584,False,localidade
daily_30,diaria,lead_exato,30,Tesla Fremont Factory,nRMSE,0.16774044473126884,0.17291536325682325,-0.005174918525554406,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,nRMSE,0.19131456123694235,0.19270791235670742,-0.0013933511197650739,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Texas,nRMSE,0.28924614235103385,0.2848460599735191,0.004400082377514769,False,localidade
daily_30,diaria,cumulativo,1,BMW San Luis Potosi,R2,0.3412733273234613,0.40110998057594494,-0.05983665325248366,False,localidade
daily_30,diaria,cumulativo,1,BYD Camacari,R2,0.21861658243525472,0.23451393434360313,-0.0158973519083484,False,localidade
daily_30,diaria,cumulativo,1,Ford Rouge Electric Vehicle Center,R2,0.5745732436206449,0.5804825977837351,-0.005909354163090241,False,localidade
daily_30,diaria,cumulativo,1,GM Factory Zero,R2,0.5620889789184647,0.5686584473442062,-0.006569468425741576,False,localidade
daily_30,diaria,cumulativo,1,Hyundai Metaplant Georgia,R2,0.38310134895478076,0.3969597158754109,-0.013858366920630139,False,localidade
daily_30,diaria,cumulativo,1,Lucid AMP 1 Casa Grande,R2,0.7586881016162249,0.7731626608455728,-0.014474559229347927,False,localidade
daily_30,diaria,cumulativo,1,Rivian Normal,R2,0.5552447281601598,0.5662635239721352,-0.011018795811975401,False,localidade
daily_30,diaria,cumulativo,1,Tesla Fremont Factory,R2,0.8457843870462752,0.8360940555437656,0.009690331502509641,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Nevada,R2,0.8128623579015977,0.810540463412372,0.0023218944892257065,True,localidade
daily_30,diaria,cumulativo,1,Tesla Gigafactory Texas,R2,0.4134260899714587,0.41816212559833776,-0.004736035626879076,False,localidade
daily_30,diaria,cumulativo,3,BMW San Luis Potosi,R2,0.3180522978603447,0.37430936036740103,-0.05625706250705631,False,localidade
daily_30,diaria,cumulativo,3,BYD Camacari,R2,0.19530055043592687,0.2113104245720675,-0.016009874136140634,False,localidade
daily_30,diaria,cumulativo,3,Ford Rouge Electric Vehicle Center,R2,0.570547029165892,0.5735953389337822,-0.003048309767890278,False,localidade
daily_30,diaria,cumulativo,3,GM Factory Zero,R2,0.5573604276791488,0.5608505775004514,-0.0034901498213025794,False,localidade
daily_30,diaria,cumulativo,3,Hyundai Metaplant Georgia,R2,0.37007340787921317,0.37872832769818177,-0.008654919818968598,False,localidade
daily_30,diaria,cumulativo,3,Lucid AMP 1 Casa Grande,R2,0.7550305974534841,0.7665315082929874,-0.011500910839503331,False,localidade
daily_30,diaria,cumulativo,3,Rivian Normal,R2,0.5542383445502495,0.5630071242930188,-0.00876877974276935,False,localidade
daily_30,diaria,cumulativo,3,Tesla Fremont Factory,R2,0.8429613351793693,0.8318919365217577,0.011069398657611584,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Nevada,R2,0.8085733360221585,0.8033731452728926,0.0052001907492659205,True,localidade
daily_30,diaria,cumulativo,3,Tesla Gigafactory Texas,R2,0.4031796141653825,0.39853184301048405,0.00464777115489845,True,localidade
daily_30,diaria,cumulativo,7,BMW San Luis Potosi,R2,0.30172202335216214,0.35922244060610753,-0.05750041725394539,False,localidade
daily_30,diaria,cumulativo,7,BYD Camacari,R2,0.18282203451115597,0.19529875877950886,-0.01247672426835289,False,localidade
daily_30,diaria,cumulativo,7,Ford Rouge Electric Vehicle Center,R2,0.5676860440349476,0.5711130055958258,-0.0034269615608781834,False,localidade
daily_30,diaria,cumulativo,7,GM Factory Zero,R2,0.555282152793686,0.5600626598515639,-0.004780507057877914,False,localidade
daily_30,diaria,cumulativo,7,Hyundai Metaplant Georgia,R2,0.36137873343382976,0.3689686578082708,-0.007589924374441059,False,localidade
daily_30,diaria,cumulativo,7,Lucid AMP 1 Casa Grande,R2,0.7516942517847228,0.7622919563570171,-0.010597704572294253,False,localidade
daily_30,diaria,cumulativo,7,Rivian Normal,R2,0.5495119779281049,0.5595478708906758,-0.010035892962570903,False,localidade
daily_30,diaria,cumulativo,7,Tesla Fremont Factory,R2,0.8415291456222995,0.828278125917667,0.013251019704632494,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Nevada,R2,0.8071627388096698,0.7995060522586109,0.007656686551058889,True,localidade
daily_30,diaria,cumulativo,7,Tesla Gigafactory Texas,R2,0.39280846571398975,0.39136316271255944,0.0014453030014303092,True,localidade
daily_30,diaria,cumulativo,14,BMW San Luis Potosi,R2,0.2887487699285377,0.3521391197001127,-0.06339034977157498,False,localidade
daily_30,diaria,cumulativo,14,BYD Camacari,R2,0.1959872429312729,0.20641826636338623,-0.010431023432113329,False,localidade
daily_30,diaria,cumulativo,14,Ford Rouge Electric Vehicle Center,R2,0.5646238943755454,0.5674936690496344,-0.0028697746740889984,False,localidade
daily_30,diaria,cumulativo,14,GM Factory Zero,R2,0.5522432303204086,0.5566965691691159,-0.0044533388487073555,False,localidade
daily_30,diaria,cumulativo,14,Hyundai Metaplant Georgia,R2,0.35331940147628726,0.3573200155801466,-0.0040006141038593235,False,localidade
daily_30,diaria,cumulativo,14,Lucid AMP 1 Casa Grande,R2,0.7519994771267482,0.7620374072641326,-0.01003793013738441,False,localidade
daily_30,diaria,cumulativo,14,Rivian Normal,R2,0.5436473873367207,0.5542225585423833,-0.010575171205662648,False,localidade
daily_30,diaria,cumulativo,14,Tesla Fremont Factory,R2,0.8419803629369282,0.8296584726222536,0.012321890314674677,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Nevada,R2,0.8060050834483548,0.797906255189202,0.008098828259152757,True,localidade
daily_30,diaria,cumulativo,14,Tesla Gigafactory Texas,R2,0.3879824589520908,0.39051722584056625,-0.002534766888475426,False,localidade
daily_30,diaria,cumulativo,30,BMW San Luis Potosi,R2,0.278109797257197,0.3444295135355162,-0.06631971627831923,False,localidade
daily_30,diaria,cumulativo,30,BYD Camacari,R2,0.21244075560239384,0.2215308467488194,-0.00909009114642556,False,localidade
daily_30,diaria,cumulativo,30,Ford Rouge Electric Vehicle Center,R2,0.5683182760075909,0.5710133948536125,-0.0026951188460215825,False,localidade
daily_30,diaria,cumulativo,30,GM Factory Zero,R2,0.5553172785880567,0.5598904445114834,-0.004573165923426714,False,localidade
daily_30,diaria,cumulativo,30,Hyundai Metaplant Georgia,R2,0.3515724717724025,0.3554123645903631,-0.0038398928179605996,False,localidade
daily_30,diaria,cumulativo,30,Lucid AMP 1 Casa Grande,R2,0.7528935149390248,0.7628673748309063,-0.009973859891881487,False,localidade
daily_30,diaria,cumulativo,30,Rivian Normal,R2,0.5487864262750537,0.5622699377232248,-0.01348351144817106,False,localidade
daily_30,diaria,cumulativo,30,Tesla Fremont Factory,R2,0.8432328356143958,0.8321807469001387,0.011052088714257113,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Nevada,R2,0.8057877842775417,0.799759801556806,0.006027982720735681,True,localidade
daily_30,diaria,cumulativo,30,Tesla Gigafactory Texas,R2,0.39241189101383245,0.39986578251410954,-0.007453891500277088,False,localidade
daily_30,diaria,lead_exato,1,BMW San Luis Potosi,R2,0.3412733273234613,0.40110998057594494,-0.05983665325248366,False,localidade
daily_30,diaria,lead_exato,1,BYD Camacari,R2,0.21861658243525472,0.23451393434360313,-0.0158973519083484,False,localidade
daily_30,diaria,lead_exato,1,Ford Rouge Electric Vehicle Center,R2,0.5745732436206449,0.5804825977837351,-0.005909354163090241,False,localidade
daily_30,diaria,lead_exato,1,GM Factory Zero,R2,0.5620889789184647,0.5686584473442062,-0.006569468425741576,False,localidade
daily_30,diaria,lead_exato,1,Hyundai Metaplant Georgia,R2,0.38310134895478076,0.3969597158754109,-0.013858366920630139,False,localidade
daily_30,diaria,lead_exato,1,Lucid AMP 1 Casa Grande,R2,0.7586881016162249,0.7731626608455728,-0.014474559229347927,False,localidade
daily_30,diaria,lead_exato,1,Rivian Normal,R2,0.5552447281601598,0.5662635239721352,-0.011018795811975401,False,localidade
daily_30,diaria,lead_exato,1,Tesla Fremont Factory,R2,0.8457843870462752,0.8360940555437656,0.009690331502509641,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Nevada,R2,0.8128623579015977,0.810540463412372,0.0023218944892257065,True,localidade
daily_30,diaria,lead_exato,1,Tesla Gigafactory Texas,R2,0.4134260899714587,0.41816212559833776,-0.004736035626879076,False,localidade
daily_30,diaria,lead_exato,3,BMW San Luis Potosi,R2,0.2936666485069721,0.3471381785346561,-0.05347153002768401,False,localidade
daily_30,diaria,lead_exato,3,BYD Camacari,R2,0.17581987841087732,0.1939065581021846,-0.018086679691307284,False,localidade
daily_30,diaria,lead_exato,3,Ford Rouge Electric Vehicle Center,R2,0.569310451486298,0.5702152024421847,-0.0009047509558867128,False,localidade
daily_30,diaria,lead_exato,3,GM Factory Zero,R2,0.5550873086118697,0.5565822637521161,-0.0014949551402463346,False,localidade
daily_30,diaria,lead_exato,3,Hyundai Metaplant Georgia,R2,0.3617583884772033,0.36860059013969204,-0.006842201662488723,False,localidade
daily_30,diaria,lead_exato,3,Lucid AMP 1 Casa Grande,R2,0.7525170001093622,0.7609187404320956,-0.008401740322733442,False,localidade
daily_30,diaria,lead_exato,3,Rivian Normal,R2,0.5559469627800703,0.564931928485801,-0.008984965705730708,False,localidade
daily_30,diaria,lead_exato,3,Tesla Fremont Factory,R2,0.8410827057401045,0.828504905117208,0.012577800622896484,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Nevada,R2,0.8055917801906999,0.7990383568297238,0.006553423360976085,True,localidade
daily_30,diaria,lead_exato,3,Tesla Gigafactory Texas,R2,0.3988584929795417,0.3855879343983676,0.013270558581174097,True,localidade
daily_30,diaria,lead_exato,7,BMW San Luis Potosi,R2,0.28678126996821296,0.35186526038228183,-0.06508399041406887,False,localidade
daily_30,diaria,lead_exato,7,BYD Camacari,R2,0.18677647909714767,0.18562509127205884,0.0011513878250888343,True,localidade
daily_30,diaria,lead_exato,7,Ford Rouge Electric Vehicle Center,R2,0.5608044944720814,0.5636181026575027,-0.0028136081854213124,False,localidade
daily_30,diaria,lead_exato,7,GM Factory Zero,R2,0.5508684268184365,0.5556379565470516,-0.004769529728615107,False,localidade
daily_30,diaria,lead_exato,7,Hyundai Metaplant Georgia,R2,0.3489506854206538,0.35838718664155156,-0.009436501220897786,False,localidade
daily_30,diaria,lead_exato,7,Lucid AMP 1 Casa Grande,R2,0.7504186931859634,0.7603944151716724,-0.009975721985708952,False,localidade
daily_30,diaria,lead_exato,7,Rivian Normal,R2,0.5395619051168885,0.5536088859881956,-0.014046980871307069,False,localidade
daily_30,diaria,lead_exato,7,Tesla Fremont Factory,R2,0.8407168907071789,0.8258567342627873,0.014860156444391648,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,R2,0.8053766516962222,0.7950541515760137,0.010322500120208522,True,localidade
daily_30,diaria,lead_exato,7,Tesla Gigafactory Texas,R2,0.38377426080074883,0.39919622003190924,-0.01542195923116041,False,localidade
daily_30,diaria,lead_exato,14,BMW San Luis Potosi,R2,0.25816704945367075,0.3354575533122819,-0.07729050385861114,False,localidade
daily_30,diaria,lead_exato,14,BYD Camacari,R2,0.2117820858855174,0.2245274935122562,-0.012745407626738814,False,localidade
daily_30,diaria,lead_exato,14,Ford Rouge Electric Vehicle Center,R2,0.5550133366703731,0.5602999356355494,-0.005286598965176248,False,localidade
daily_30,diaria,lead_exato,14,GM Factory Zero,R2,0.5418781012532831,0.5476902657460729,-0.005812164492789873,False,localidade
daily_30,diaria,lead_exato,14,Hyundai Metaplant Georgia,R2,0.3395654142573772,0.341560956839021,-0.0019955425816438055,False,localidade
daily_30,diaria,lead_exato,14,Lucid AMP 1 Casa Grande,R2,0.7516877569189373,0.764353992660867,-0.01266623574192971,False,localidade
daily_30,diaria,lead_exato,14,Rivian Normal,R2,0.5408838805767253,0.5500624716117559,-0.009178591035030603,False,localidade
daily_30,diaria,lead_exato,14,Tesla Fremont Factory,R2,0.8427668802322709,0.829542560615415,0.013224319616855884,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,R2,0.8051878865030254,0.7964232996355607,0.00876458686746473,True,localidade
daily_30,diaria,lead_exato,14,Tesla Gigafactory Texas,R2,0.38930825947876413,0.3995599613445886,-0.01025170186582447,False,localidade
daily_30,diaria,lead_exato,30,BMW San Luis Potosi,R2,0.24311222690064915,0.3172860770510908,-0.07417385015044164,False,localidade
daily_30,diaria,lead_exato,30,BYD Camacari,R2,0.26559899001742393,0.2645261591455085,0.0010728308719154533,True,localidade
daily_30,diaria,lead_exato,30,Ford Rouge Electric Vehicle Center,R2,0.5690113227716798,0.5784018457042139,-0.009390522932534173,False,localidade
daily_30,diaria,lead_exato,30,GM Factory Zero,R2,0.5549370051072755,0.5670980657430523,-0.012161060635776821,False,localidade
daily_30,diaria,lead_exato,30,Hyundai Metaplant Georgia,R2,0.361350030792848,0.3681734960106139,-0.0068234652177658894,False,localidade
daily_30,diaria,lead_exato,30,Lucid AMP 1 Casa Grande,R2,0.7538569719155477,0.7657613156265086,-0.01190434371096094,False,localidade
daily_30,diaria,lead_exato,30,Rivian Normal,R2,0.5593261549320817,0.5809925853105049,-0.021666430378423196,False,localidade
daily_30,diaria,lead_exato,30,Tesla Fremont Factory,R2,0.8458369458399078,0.836178126571859,0.00965881926804879,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,R2,0.8037717935879376,0.8009031103633559,0.0028686832245816696,True,localidade
daily_30,diaria,lead_exato,30,Tesla Gigafactory Texas,R2,0.404192265296517,0.4221815311994459,-0.01798926590292893,False,localidade
