data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2023-03-31,193.01478494623655,51,0.4015748031496063,0.4015748031496063,0.2283464566929134,0.047244094488188976,0.4015748031496063,0.22572178477690286,0.2047244094488189,0.5032808398950132,2023-04-30,0.7322834645669292,93.0,284.5111111111111
2023-04-30,284.5111111111111,93,0.7322834645669292,0.7322834645669292,0.4015748031496063,0.2283464566929134,0.14960629921259844,0.4540682414698162,0.2598425196850394,0.5026246719160105,2023-05-31,0.7244094488188977,92.0,280.56048387096774
2023-05-31,280.56048387096774,92,0.7244094488188977,0.7244094488188977,0.7322834645669292,0.4015748031496063,0.0,0.6194225721784776,0.3556430446194226,0.49015748031496065,2023-06-30,0.8740157480314961,111.0,323.075
2023-06-30,323.075,111,0.8740157480314961,0.8740157480314961,0.7244094488188977,0.7322834645669292,0.047244094488188976,0.7769028871391076,0.5013123359580053,0.48359580052493434,2023-07-31,0.984251968503937,125.0,352.1357526881721
2023-07-31,352.1357526881721,125,0.984251968503937,0.984251968503937,0.8740157480314961,0.7244094488188977,0.2283464566929134,0.8608923884514436,0.65748031496063,0.48687664041994755,2023-08-31,0.7322834645669292,93.0,282.7204301075269
2023-08-31,282.7204301075269,93,0.7322834645669292,0.7322834645669292,0.984251968503937,0.8740157480314961,0.4015748031496063,0.863517060367454,0.7414698162729659,0.4862204724409449,2023-09-30,0.5590551181102362,71.0,235.40555555555557
2023-09-30,235.40555555555557,71,0.5590551181102362,0.5590551181102362,0.7322834645669292,0.984251968503937,0.7322834645669292,0.7585301837270341,0.7677165354330708,0.4862204724409449,2023-10-31,0.36220472440944884,46.0,180.96505376344084
2023-10-31,180.96505376344084,46,0.36220472440944884,0.36220472440944884,0.5590551181102362,0.7322834645669292,0.7244094488188977,0.5511811023622047,0.7060367454068243,0.4829396325459318,2023-11-30,0.13385826771653545,17.0,119.66388888888888
2023-11-30,119.66388888888888,17,0.13385826771653545,0.13385826771653545,0.36220472440944884,0.5590551181102362,0.8740157480314961,0.3517060367454068,0.6076115485564305,0.4816272965879265,2023-12-31,0.031496062992125984,4.0,91.38844086021506
2023-12-31,91.38844086021506,4,0.031496062992125984,0.031496062992125984,0.13385826771653545,0.36220472440944884,0.984251968503937,0.1758530183727034,0.46719160104986884,0.48425196850393704,2024-01-31,0.03937007874015748,5.0,93.5994623655914
2024-01-31,93.5994623655914,5,0.03937007874015748,0.03937007874015748,0.031496062992125984,0.13385826771653545,0.7322834645669292,0.06824146981627294,0.30971128608923887,0.4835958005249344,2024-02-29,0.2125984251968504,27.0,140.06896551724137
2024-02-29,140.06896551724137,27,0.2125984251968504,0.2125984251968504,0.03937007874015748,0.031496062992125984,0.5590551181102362,0.09448818897637794,0.2230971128608924,0.48228346456692917,2024-03-31,0.4015748031496063,51.0,192.7016129032258
2024-03-31,192.7016129032258,51,0.4015748031496063,0.4015748031496063,0.2125984251968504,0.03937007874015748,0.36220472440944884,0.21784776902887137,0.1968503937007874,0.4822834645669291,2024-04-30,0.7165354330708661,91.0,278.4597222222222
2024-04-30,278.4597222222222,91,0.7165354330708661,0.7165354330708661,0.4015748031496063,0.2125984251968504,0.13385826771653545,0.44356955380577423,0.2559055118110236,0.48097112860892394,2024-05-31,0.937007874015748,119.0,338.80779569892474
2024-05-31,338.80779569892474,119,0.937007874015748,0.937007874015748,0.7165354330708661,0.4015748031496063,0.031496062992125984,0.6850393700787402,0.38976377952755903,0.49868766404199477,2024-06-30,0.984251968503937,125.0,351.66805555555555
2024-06-30,351.66805555555555,125,0.984251968503937,0.984251968503937,0.937007874015748,0.7165354330708661,0.03937007874015748,0.879265091863517,0.5485564304461942,0.5078740157480316,2024-07-31,0.8976377952755905,114.0,329.9233870967742
2024-07-31,329.9233870967742,114,0.8976377952755905,0.8976377952755905,0.984251968503937,0.937007874015748,0.2125984251968504,0.9396325459317585,0.6916010498687664,0.5006561679790026,2024-08-31,0.8031496062992126,102.0,303.0147849462366
2024-08-31,303.0147849462366,102,0.8031496062992126,0.8031496062992126,0.8976377952755905,0.984251968503937,0.4015748031496063,0.8950131233595799,0.7900262467191602,0.5065616797900262,2024-09-30,0.5984251968503937,76.0,247.60833333333332
2024-09-30,247.60833333333332,76,0.5984251968503937,0.5984251968503937,0.8031496062992126,0.8976377952755905,0.7165354330708661,0.7664041994750656,0.8228346456692913,0.5098425196850394,2024-10-31,0.3464566929133858,44.0,177.8709677419355
2024-10-31,177.8709677419355,44,0.3464566929133858,0.3464566929133858,0.5984251968503937,0.8031496062992126,0.937007874015748,0.5826771653543307,0.7611548556430446,0.5085301837270341,2024-11-30,0.12598425196850394,16.0,117.06805555555555
2024-11-30,117.06805555555555,16,0.12598425196850394,0.12598425196850394,0.3464566929133858,0.5984251968503937,0.984251968503937,0.35695538057742776,0.6259842519685039,0.5078740157480315,2024-12-31,0.047244094488188976,6.0,95.06854838709677
