tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,lead_exato,3,10,70,70,19.619921911112062,24.03500162548671,0.09670686034958184,0.5416237749834659,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,lead_exato,6,10,70,70,16.15478903761529,19.114893290528137,0.09069534480010692,0.8871991786893245,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,23.0,cumulativo,1,10,70,70,18.47066017615084,21.505231893188228,0.09928917330169881,0.8847505138421325,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,23.0,cumulativo,3,10,70,210,17.62326639473662,21.13579995300251,0.0897419399118117,0.8292715712526668,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,23.0,cumulativo,6,10,70,420,17.150596063305954,20.911395276220393,0.0894682868403704,0.8625138736183114,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,23.0,lead_exato,1,10,70,70,18.47066017615084,21.505231893188228,0.09928917330169881,0.8847505138421325,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,23.0,lead_exato,3,10,70,70,17.138269895296705,20.69178346903397,0.08284654062229524,0.6583142863103352,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,23.0,lead_exato,6,10,70,70,14.217772125389564,17.390506566210107,0.08160525606079608,0.9167642229605792,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,42.0,cumulativo,1,10,70,70,19.823940643926512,23.672031968573076,0.10760820660352628,0.8632011269291082,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,42.0,cumulativo,3,10,70,210,18.41014135720796,22.914655609589875,0.09657064688340282,0.8042664110886364,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,42.0,cumulativo,6,10,70,420,17.464229820561656,22.076040811315558,0.09416682513389846,0.8463178857076332,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,42.0,lead_exato,1,10,70,70,19.823940643926512,23.672031968573076,0.10760820660352628,0.8632011269291082,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,42.0,lead_exato,3,10,70,70,17.179100787274756,21.980860814266535,0.08756578823325159,0.6030888467970641,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,42.0,lead_exato,6,10,70,70,14.662521631314917,17.797069738381712,0.08207901593219308,0.90291163170304,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,67.0,cumulativo,1,10,70,70,18.087329238383116,22.02686726268308,0.10007986807104548,0.8676452590080285,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,67.0,cumulativo,3,10,70,210,18.267463341446025,22.23814200321609,0.09399141502184626,0.8024935069258146,media_aritmetica_das_metricas_por_localidade
