tarefa,resolucao,particao,modelo,tipo_horizonte,horizonte,N_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
monthly_6,mensal,teste_2024,TimesNet,cumulativo,3,5,15.291186884221606,0.8701103935072058,13.770408893372528,15.870306452562541,19.182735979639112,1.014311156004556,17.44758552884729,20.011826676640116,0.08010674601444168,0.00402639021113616,0.0731828188555061,0.08344667427324162,0.8186224822669936,0.019185392678298246,0.7998985164593904,0.8499556187612665
monthly_6,mensal,teste_2024,TimesNet,cumulativo,6,5,15.285293714230647,0.8146305023938131,13.89081951016143,15.99294637315192,19.11140322879439,0.9525770863561888,17.460133417160954,19.82175499416229,0.08131777352581816,0.004142986845448291,0.07434813665216215,0.08501555660334148,0.8395289563065533,0.011174400589275706,0.8310421429373853,0.8584797327139311
monthly_6,mensal,teste_2024,TimesNet,lead_exato,1,5,15.806543885838527,1.669100860776597,13.575531375286214,18.184301366902524,19.97348283997806,1.6871598154315015,17.472899319799772,22.095090490060365,0.0893774552955596,0.006792073186949864,0.07901942412223964,0.09718413946680189,0.8541083517387182,0.020817577245442493,0.8332050949663771,0.888012990574431
monthly_6,mensal,teste_2024,TimesNet,lead_exato,3,5,14.839358395733,1.6402796779378657,13.235499627063394,17.480443456768043,18.017574464757786,1.6962506058591422,16.08653826672094,20.635116807784637,0.07167461740924934,0.006775003366875813,0.06385687349411681,0.08209822527560759,0.7456388754480484,0.044806507903295385,0.6771825390981523,0.7922476021919416
monthly_6,mensal,teste_2024,TimesNet,lead_exato,6,5,14.406869586781898,1.7494262089075434,13.339422543379225,17.50649682274063,17.600611483995475,2.0092267041865934,16.38783207553231,21.14986969022234,0.0848257409705605,0.01009245223459732,0.07896594840900936,0.10271319138792459,0.8143279125816116,0.012403195014088974,0.794198916642907,0.8269214030039465
monthly_6,mensal,teste_2024,XGBoost,cumulativo,1,5,14.82829884739029,0.31378614931306137,14.544167605167399,15.291588007135,18.00273752387261,0.3255354803919602,17.64044307442743,18.415649715519613,0.08227373352406528,0.0014848871936258964,0.08061946149775931,0.0840760641611593,0.8942944263496104,0.0035647608899052837,0.889018365970402,0.898723265777139
monthly_6,mensal,teste_2024,XGBoost,cumulativo,3,5,14.994306065972316,0.14215918353879878,14.761721694086557,15.117850985689088,18.079115446697983,0.1508838937923788,17.828497207273262,18.2089185769652,0.07613268034126017,0.0006626376836327786,0.07512899682267464,0.07684090756099342,0.8587870252915583,0.0023063333041314603,0.8564755050661687,0.8617914311241431
monthly_6,mensal,teste_2024,XGBoost,cumulativo,6,5,14.799633134932298,0.11125823518090562,14.672760163104467,14.920819289043754,17.883333103942498,0.11470961861590974,17.76343069727302,18.02141022692261,0.07646854952842418,0.0005436915049362652,0.07588890282408743,0.07705983821882739,0.8717401920828405,0.0019507628924441984,0.8684796352497599,0.8735620142481058
monthly_6,mensal,teste_2024,XGBoost,lead_exato,1,5,14.82829884739029,0.31378614931306137,14.544167605167399,15.291588007135,18.00273752387261,0.3255354803919602,17.64044307442743,18.415649715519613,0.08227373352406528,0.0014848871936258964,0.08061946149775931,0.0840760641611593,0.8942944263496104,0.0035647608899052837,0.889018365970402,0.898723265777139
monthly_6,mensal,teste_2024,XGBoost,lead_exato,3,5,15.61466252038468,0.24913584331746358,15.367453339069954,15.99663662011162,18.464787058491915,0.12032656508826536,18.371008555364366,18.66455171980198,0.07381561588048505,0.0004944439148105253,0.07325721788676169,0.07461142169272589,0.7653468897787481,0.003263244715175587,0.7611859265225905,0.7689113536156544
monthly_6,mensal,teste_2024,XGBoost,lead_exato,6,5,12.721298702158524,0.32041834729874136,12.25160614993976,12.998505532580023,15.841512309203699,0.25733716141092433,15.455458229228242,16.096441937455797,0.07640862437026472,0.001340475161539958,0.07436082510512262,0.07779568182181376,0.8679397366378806,0.007415708423994315,0.8602068786446457,0.8802551147613231
