data_local,localidade,latitude_fabrica,longitude_fabrica,precipitacao_corrigida_mm_dia,nebulosidade_percentual,irradiacao_all_sky_kwh_m2_dia,irradiacao_clear_sky_kwh_m2_dia,indice_all_sky_clear_sky,chuva_relevante,muito_nublado,condicao_adversa_independente,fonte_contexto,time_standard
2024-04-30,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.92,64.98,5.6494,7.4626,0.7570283815292257,True,False,True,NASA POWER Daily API,LST
2024-05-01,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.89,24.12,7.0428,7.6296,0.9230890217049387,True,False,True,NASA POWER Daily API,LST
2024-05-02,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.37,22.7,7.0164,7.6056,0.9225307668034081,False,False,False,NASA POWER Daily API,LST
2024-05-03,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.1,48.57,7.003,7.6522,0.9151616528580017,False,False,False,NASA POWER Daily API,LST
2024-05-04,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.77,96.99,4.5485,7.4947,0.6068955395145903,True,True,True,NASA POWER Daily API,LST
2024-05-05,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.11,34.17,6.7411,7.5682,0.8907137760630005,True,False,True,NASA POWER Daily API,LST
2024-05-06,Hyundai Metaplant Georgia,32.1605262,-81.4509985,16.77,66.8,4.9222,7.2677,0.677270663346038,True,False,True,NASA POWER Daily API,LST
2024-05-07,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.33,22.58,7.3356,7.5912,0.9663294340815682,True,False,True,NASA POWER Daily API,LST
2024-05-08,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.9,9.39,6.8892,7.1047,0.9696679662758455,False,False,False,NASA POWER Daily API,LST
2024-05-09,Hyundai Metaplant Georgia,32.1605262,-81.4509985,7.94,62.16,2.5913,6.9194,0.3744977888256207,True,False,True,NASA POWER Daily API,LST
2024-05-10,Hyundai Metaplant Georgia,32.1605262,-81.4509985,10.12,69.49,4.9697,7.506,0.6620969890754063,True,False,True,NASA POWER Daily API,LST
2024-05-11,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.01,4.53,8.0642,8.1859,0.9851329725503609,False,False,False,NASA POWER Daily API,LST
2024-05-12,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,54.5,6.2095,8.0294,0.7733454554512167,False,False,False,NASA POWER Daily API,LST
2024-05-13,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.84,99.7,1.9548,7.3164,0.26718058061341643,True,True,True,NASA POWER Daily API,LST
2024-05-14,Hyundai Metaplant Georgia,32.1605262,-81.4509985,8.37,95.53,4.1724,6.7445,0.6186374082585809,True,True,True,NASA POWER Daily API,LST
2024-05-15,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.23,35.76,6.7164,7.7887,0.8623261905067597,True,False,True,NASA POWER Daily API,LST
2024-05-16,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.11,10.8,7.6817,7.9459,0.9667501478750048,False,False,False,NASA POWER Daily API,LST
2024-05-17,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.9,94.06,2.4528,7.247,0.33845729267283015,True,True,True,NASA POWER Daily API,LST
2024-05-18,Hyundai Metaplant Georgia,32.1605262,-81.4509985,13.64,94.89,1.7304,6.9319,0.24962852897473997,True,True,True,NASA POWER Daily API,LST
2024-05-19,Hyundai Metaplant Georgia,32.1605262,-81.4509985,24.68,84.19,3.5657,7.7539,0.4598589097099524,True,True,True,NASA POWER Daily API,LST
2024-05-20,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.9,36.39,6.2647,8.052,0.7780303030303031,False,False,False,NASA POWER Daily API,LST
2024-05-21,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.28,14.23,7.6229,8.2162,0.9277890022151358,False,False,False,NASA POWER Daily API,LST
2024-05-22,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.29,33.49,7.3733,8.1012,0.9101491137115489,False,False,False,NASA POWER Daily API,LST
2024-05-23,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.45,33.28,6.9086,7.5986,0.9091937988576843,False,False,False,NASA POWER Daily API,LST
2024-05-24,Hyundai Metaplant Georgia,32.1605262,-81.4509985,8.02,64.7,5.6158,7.6418,0.7348792169384176,True,False,True,NASA POWER Daily API,LST
2024-05-25,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.8,43.77,5.7523,7.6805,0.7489486361565002,True,False,True,NASA POWER Daily API,LST
2024-05-26,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.35,22.87,7.4592,7.8605,0.9489472679854971,False,False,False,NASA POWER Daily API,LST
2024-05-27,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.38,81.1,4.5694,7.4189,0.6159134103438515,False,True,True,NASA POWER Daily API,LST
2024-05-28,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.52,30.27,7.7057,8.0074,0.9623223518245623,False,False,False,NASA POWER Daily API,LST
2024-05-29,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,26.68,7.9738,8.1562,0.9776366445158284,False,False,False,NASA POWER Daily API,LST
2024-05-30,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,20.62,8.1554,8.2855,0.984297869772494,False,False,False,NASA POWER Daily API,LST
2024-05-31,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,37.61,7.8775,8.3158,0.9472931046922727,False,False,False,NASA POWER Daily API,LST
2024-06-01,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,84.91,7.1306,8.3479,0.8541788952910314,False,True,True,NASA POWER Daily API,LST
2024-06-02,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.14,79.67,5.0093,7.8158,0.6409196755290565,False,False,False,NASA POWER Daily API,LST
2024-06-03,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.87,36.37,6.8237,7.8574,0.868442487336778,False,False,False,NASA POWER Daily API,LST
2024-06-04,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.16,43.99,6.6163,7.777,0.8507522180789507,False,False,False,NASA POWER Daily API,LST
2024-06-05,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.61,62.92,6.2225,7.8636,0.7913042372450277,True,False,True,NASA POWER Daily API,LST
2024-06-06,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.98,44.4,7.2874,7.8312,0.9305598120339156,True,False,True,NASA POWER Daily API,LST
2024-06-07,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.98,20.43,7.6118,8.1158,0.9378989132309815,False,False,False,NASA POWER Daily API,LST
2024-06-08,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.05,30.79,8.0527,8.2596,0.97495036079229,False,False,False,NASA POWER Daily API,LST
2024-06-09,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.02,8.89,7.915,7.9454,0.9961738867772547,False,False,False,NASA POWER Daily API,LST
2024-06-10,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.5,83.88,5.5075,7.7297,0.712511481687517,True,True,True,NASA POWER Daily API,LST
2024-06-11,Hyundai Metaplant Georgia,32.1605262,-81.4509985,7.54,56.6,6.8602,8.0311,0.8542042808581638,True,False,True,NASA POWER Daily API,LST
2024-06-12,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.06,53.63,7.6241,8.1686,0.9333423107998924,False,False,False,NASA POWER Daily API,LST
2024-06-13,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.03,51.28,6.8849,8.1331,0.8465283840110166,True,False,True,NASA POWER Daily API,LST
2024-06-14,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.22,5.23,8.0122,8.2001,0.9770856452970085,False,False,False,NASA POWER Daily API,LST
2024-06-15,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.03,21.08,7.5979,7.8605,0.9665924559506393,False,False,False,NASA POWER Daily API,LST
2024-06-16,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.56,36.19,7.1738,7.7839,0.9216202674751731,False,False,False,NASA POWER Daily API,LST
2024-06-17,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.16,60.07,6.4322,7.915,0.8126595072646873,False,False,False,NASA POWER Daily API,LST
2024-06-18,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.13,29.8,7.1206,8.2481,0.8633018513354589,False,False,False,NASA POWER Daily API,LST
2024-06-19,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.26,36.42,7.1134,8.3362,0.85331445982582,False,False,False,NASA POWER Daily API,LST
2024-06-20,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.34,17.5,7.3538,8.3098,0.8849551132397893,False,False,False,NASA POWER Daily API,LST
2024-06-21,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.29,31.09,6.3986,8.0633,0.7935460667468655,True,False,True,NASA POWER Daily API,LST
2024-06-22,Hyundai Metaplant Georgia,32.1605262,-81.4509985,10.28,46.87,5.1487,8.0014,0.6434748918939185,True,False,True,NASA POWER Daily API,LST
2024-06-23,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.91,44.02,6.9706,8.0182,0.8693472350402833,True,False,True,NASA POWER Daily API,LST
2024-06-24,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.8,50.44,5.9215,7.7354,0.7655066318483853,True,False,True,NASA POWER Daily API,LST
2024-06-25,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.57,10.95,7.5362,7.9531,0.9475801888571752,True,False,True,NASA POWER Daily API,LST
2024-06-26,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.91,35.07,6.6326,7.867,0.8430913944324393,True,False,True,NASA POWER Daily API,LST
2024-06-27,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.38,82.06,4.9891,7.5079,0.6645133792405332,True,True,True,NASA POWER Daily API,LST
2024-06-28,Hyundai Metaplant Georgia,32.1605262,-81.4509985,6.72,65.08,5.3035,7.7234,0.6866794416966621,True,False,True,NASA POWER Daily API,LST
2024-06-29,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.91,38.95,6.8179,7.9241,0.8604005502202142,True,False,True,NASA POWER Daily API,LST
2024-06-30,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.01,44.63,7.069,7.8449,0.9010949789034914,True,False,True,NASA POWER Daily API,LST
2024-07-01,Hyundai Metaplant Georgia,32.1605262,-81.4509985,16.81,56.27,5.7679,7.5379,0.7651865904296953,True,False,True,NASA POWER Daily API,LST
2024-07-02,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.38,81.78,3.8885,7.8804,0.4934394193188163,True,True,True,NASA POWER Daily API,LST
2024-07-03,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.81,41.41,6.6269,7.9174,0.8370045722080481,True,False,True,NASA POWER Daily API,LST
2024-07-04,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.28,48.23,7.0699,7.8437,0.9013475783112561,False,False,False,NASA POWER Daily API,LST
2024-07-05,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.16,25.91,7.3246,7.6862,0.9529546459889152,False,False,False,NASA POWER Daily API,LST
2024-07-06,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.17,60.96,6.4716,7.6087,0.8505526568270532,True,False,True,NASA POWER Daily API,LST
2024-07-07,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.95,83.02,5.814,7.603,0.7646981454688939,False,True,True,NASA POWER Daily API,LST
2024-07-08,Hyundai Metaplant Georgia,32.1605262,-81.4509985,7.93,89.32,5.8699,7.5842,0.7739642941905541,True,True,True,NASA POWER Daily API,LST
2024-07-09,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.54,62.69,6.7776,7.5389,0.8990170979851172,True,False,True,NASA POWER Daily API,LST
2024-07-10,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.99,67.87,6.3854,7.6879,0.8305779211488182,True,False,True,NASA POWER Daily API,LST
2024-07-11,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.03,47.92,7.1945,7.9306,0.9071823065089653,False,False,False,NASA POWER Daily API,LST
2024-07-12,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.17,51.71,6.5016,7.6601,0.8487617655121996,True,False,True,NASA POWER Daily API,LST
2024-07-13,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.0,85.05,5.5656,7.7306,0.7199441181797014,True,True,True,NASA POWER Daily API,LST
2024-07-14,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.07,57.39,6.4181,7.6082,0.8435766672800399,True,False,True,NASA POWER Daily API,LST
2024-07-15,Hyundai Metaplant Georgia,32.1605262,-81.4509985,6.7,50.96,5.808,7.3078,0.7947672350091682,True,False,True,NASA POWER Daily API,LST
2024-07-16,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.76,50.08,6.893,7.5019,0.918833895413162,True,False,True,NASA POWER Daily API,LST
2024-07-17,Hyundai Metaplant Georgia,32.1605262,-81.4509985,8.66,57.13,6.7918,7.4628,0.9100873666720266,True,False,True,NASA POWER Daily API,LST
2024-07-18,Hyundai Metaplant Georgia,32.1605262,-81.4509985,8.17,66.4,6.0917,7.6534,0.7959468994172525,True,False,True,NASA POWER Daily API,LST
2024-07-19,Hyundai Metaplant Georgia,32.1605262,-81.4509985,22.01,71.28,5.2598,7.5463,0.697003829691372,True,False,True,NASA POWER Daily API,LST
2024-07-20,Hyundai Metaplant Georgia,32.1605262,-81.4509985,15.67,76.01,5.7403,7.6855,0.7469000065057576,True,False,True,NASA POWER Daily API,LST
2024-07-21,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.24,79.75,5.9405,7.5749,0.7842347753765726,True,False,True,NASA POWER Daily API,LST
2024-07-22,Hyundai Metaplant Georgia,32.1605262,-81.4509985,7.45,63.1,6.0211,7.547,0.7978137008082682,True,False,True,NASA POWER Daily API,LST
2024-07-23,Hyundai Metaplant Georgia,32.1605262,-81.4509985,6.62,48.13,7.134,7.5864,0.9403669724770642,True,False,True,NASA POWER Daily API,LST
2024-07-24,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.99,89.39,5.4708,7.4582,0.7335281971521278,True,True,True,NASA POWER Daily API,LST
2024-07-25,Hyundai Metaplant Georgia,32.1605262,-81.4509985,16.36,88.82,4.9176,7.3123,0.6725107011473819,True,True,True,NASA POWER Daily API,LST
2024-07-26,Hyundai Metaplant Georgia,32.1605262,-81.4509985,10.76,76.63,5.2495,7.1018,0.7391787997409108,True,False,True,NASA POWER Daily API,LST
2024-07-27,Hyundai Metaplant Georgia,32.1605262,-81.4509985,6.69,78.31,5.563,7.139,0.7792407900266143,True,False,True,NASA POWER Daily API,LST
2024-07-28,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.2,79.28,5.7134,7.2545,0.7875663381349507,False,False,False,NASA POWER Daily API,LST
2024-07-29,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.32,92.21,4.169,6.9276,0.6017957156879727,True,True,True,NASA POWER Daily API,LST
2024-07-30,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.72,50.17,6.859,7.2122,0.9510274257508111,True,False,True,NASA POWER Daily API,LST
2024-07-31,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.48,84.37,5.4955,7.1606,0.7674636203670083,True,True,True,NASA POWER Daily API,LST
2024-08-01,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.84,31.46,6.8045,7.2617,0.9370395361967583,False,False,False,NASA POWER Daily API,LST
2024-08-02,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.43,61.73,5.0465,7.1431,0.7064859794766978,True,False,True,NASA POWER Daily API,LST
2024-08-03,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.73,45.53,6.5095,7.2446,0.8985313198796345,True,False,True,NASA POWER Daily API,LST
2024-08-04,Hyundai Metaplant Georgia,32.1605262,-81.4509985,9.47,97.04,3.7202,7.1534,0.5200603908630861,True,True,True,NASA POWER Daily API,LST
2024-08-05,Hyundai Metaplant Georgia,32.1605262,-81.4509985,82.66,99.47,1.0426,7.2074,0.14465688042844854,True,True,True,NASA POWER Daily API,LST
2024-08-06,Hyundai Metaplant Georgia,32.1605262,-81.4509985,63.58,98.25,1.6008,7.4306,0.21543347778106747,True,True,True,NASA POWER Daily API,LST
2024-08-07,Hyundai Metaplant Georgia,32.1605262,-81.4509985,18.32,83.59,3.1519,7.2074,0.43731442683908206,True,True,True,NASA POWER Daily API,LST
2024-08-08,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.23,38.78,6.5148,7.2418,0.8996105940512028,True,False,True,NASA POWER Daily API,LST
2024-08-09,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.16,52.07,6.5779,7.0246,0.9364091905588929,True,False,True,NASA POWER Daily API,LST
2024-08-10,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.36,32.1,6.4922,7.0618,0.9193406780141041,True,False,True,NASA POWER Daily API,LST
2024-08-11,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.5,51.79,5.7749,6.9439,0.8316508014228314,True,False,True,NASA POWER Daily API,LST
2024-08-12,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.87,30.0,6.6931,7.0517,0.9491470141951586,True,False,True,NASA POWER Daily API,LST
2024-08-13,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.4,31.14,6.4603,6.8794,0.939078989446754,True,False,True,NASA POWER Daily API,LST
2024-08-14,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.37,68.97,4.9723,7.0654,0.7037535029863843,True,False,True,NASA POWER Daily API,LST
2024-08-15,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.11,20.87,6.8556,7.2235,0.9490690108673081,False,False,False,NASA POWER Daily API,LST
2024-08-16,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,7.44,6.5602,6.9348,0.9459825806079483,False,False,False,NASA POWER Daily API,LST
2024-08-17,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.02,49.38,5.3616,6.8194,0.7862275273484471,False,False,False,NASA POWER Daily API,LST
2024-08-18,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.58,54.14,6.4582,6.9446,0.9299599688966966,True,False,True,NASA POWER Daily API,LST
2024-08-19,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.67,17.95,6.787,7.1645,0.9473096517551818,True,False,True,NASA POWER Daily API,LST
2024-08-20,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.02,11.77,6.5184,7.0879,0.9196518009565597,True,False,True,NASA POWER Daily API,LST
2024-08-21,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.37,37.32,6.0466,7.1342,0.8475512320932971,True,False,True,NASA POWER Daily API,LST
2024-08-22,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.01,49.46,6.2551,7.0306,0.8896964697180895,True,False,True,NASA POWER Daily API,LST
2024-08-23,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.88,70.03,5.3174,6.7831,0.7839188571597058,True,False,True,NASA POWER Daily API,LST
2024-08-24,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.57,54.8,5.2111,6.7524,0.7717404182216694,True,False,True,NASA POWER Daily API,LST
2024-08-25,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.14,39.48,4.9663,6.8738,0.7224970176612645,True,False,True,NASA POWER Daily API,LST
2024-08-26,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.03,24.22,5.4634,6.9259,0.78883610794265,True,False,True,NASA POWER Daily API,LST
2024-08-27,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.44,17.59,6.181,6.8254,0.9055879508893252,False,False,False,NASA POWER Daily API,LST
2024-08-28,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.38,9.37,6.5395,6.8486,0.9548666880822358,False,False,False,NASA POWER Daily API,LST
2024-08-29,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.15,22.89,6.1087,6.7754,0.9015999055406322,False,False,False,NASA POWER Daily API,LST
2024-08-30,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.11,13.94,6.3893,6.8465,0.9332213539764844,False,False,False,NASA POWER Daily API,LST
2024-08-31,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.08,43.3,6.1865,6.6482,0.9305526307872807,False,False,False,NASA POWER Daily API,LST
2024-09-01,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.22,13.84,6.3677,6.6857,0.9524357958029825,False,False,False,NASA POWER Daily API,LST
2024-09-02,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.86,46.7,5.7367,6.5278,0.8788106253255308,True,False,True,NASA POWER Daily API,LST
2024-09-03,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.6,45.29,5.8824,6.6324,0.8869187624389361,False,False,False,NASA POWER Daily API,LST
2024-09-04,Hyundai Metaplant Georgia,32.1605262,-81.4509985,9.72,57.49,4.14,6.5837,0.6288257362881053,True,False,True,NASA POWER Daily API,LST
2024-09-05,Hyundai Metaplant Georgia,32.1605262,-81.4509985,15.53,96.58,3.9852,6.4733,0.6156365377782583,True,True,True,NASA POWER Daily API,LST
2024-09-06,Hyundai Metaplant Georgia,32.1605262,-81.4509985,11.49,99.86,3.065,6.3094,0.48578311725362155,True,True,True,NASA POWER Daily API,LST
2024-09-07,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.03,92.4,3.8546,6.4126,0.6010978386301967,True,True,True,NASA POWER Daily API,LST
2024-09-08,Hyundai Metaplant Georgia,32.1605262,-81.4509985,36.05,95.49,2.4029,6.0828,0.39503189320707566,True,True,True,NASA POWER Daily API,LST
2024-09-09,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.76,60.69,5.3472,6.5342,0.8183404242294389,True,False,True,NASA POWER Daily API,LST
2024-09-10,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.44,43.72,6.1121,6.4654,0.9453552757756674,False,False,False,NASA POWER Daily API,LST
2024-09-11,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.46,99.84,3.2246,5.8958,0.5469317141015638,True,True,True,NASA POWER Daily API,LST
2024-09-12,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.81,90.26,2.2562,6.0391,0.3735987150403206,True,True,True,NASA POWER Daily API,LST
2024-09-13,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.84,80.22,2.7883,6.0312,0.46231264093381086,False,True,True,NASA POWER Daily API,LST
2024-09-14,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.75,86.15,2.5634,5.9854,0.4282754703110903,False,True,True,NASA POWER Daily API,LST
2024-09-15,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.36,70.92,2.5392,6.005,0.42284762697751876,True,False,True,NASA POWER Daily API,LST
2024-09-16,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.13,62.52,2.8435,6.0722,0.468281677151609,False,False,False,NASA POWER Daily API,LST
2024-09-17,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.02,16.68,6.0888,6.2525,0.9738184726109556,False,False,False,NASA POWER Daily API,LST
2024-09-18,Hyundai Metaplant Georgia,32.1605262,-81.4509985,5.54,54.1,4.1366,5.9868,0.6909534308812721,True,False,True,NASA POWER Daily API,LST
2024-09-19,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.37,42.46,4.8984,5.9935,0.8172853925085508,True,False,True,NASA POWER Daily API,LST
2024-09-20,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.84,6.37,5.712,6.018,0.9491525423728814,False,False,False,NASA POWER Daily API,LST
2024-09-21,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.26,7.72,5.5759,6.0686,0.9188115875160663,False,False,False,NASA POWER Daily API,LST
2024-09-22,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.04,17.59,5.8354,5.9354,0.9831519358425718,False,False,False,NASA POWER Daily API,LST
2024-09-23,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.37,34.76,5.621,5.7067,0.9849825643541803,False,False,False,NASA POWER Daily API,LST
2024-09-24,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.53,20.07,5.3304,5.7878,0.9209716990911918,False,False,False,NASA POWER Daily API,LST
2024-09-25,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.29,69.17,3.4109,5.7934,0.5887561708150654,True,False,True,NASA POWER Daily API,LST
2024-09-26,Hyundai Metaplant Georgia,32.1605262,-81.4509985,39.23,99.86,1.1642,5.6328,0.20668228944752165,True,True,True,NASA POWER Daily API,LST
2024-09-27,Hyundai Metaplant Georgia,32.1605262,-81.4509985,12.68,52.41,4.6898,5.945,0.7888645920941968,True,False,True,NASA POWER Daily API,LST
2024-09-28,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.59,11.79,5.6198,5.879,0.9559108691954414,False,False,False,NASA POWER Daily API,LST
2024-09-29,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.15,27.69,4.9934,5.7132,0.8740110621017995,False,False,False,NASA POWER Daily API,LST
2024-09-30,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.1,30.38,5.0957,5.6148,0.9075479090973855,False,False,False,NASA POWER Daily API,LST
2024-10-01,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.09,62.83,3.0298,5.4494,0.5559878151723125,False,False,False,NASA POWER Daily API,LST
2024-10-02,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.12,15.36,5.0045,5.6059,0.8927201698210814,False,False,False,NASA POWER Daily API,LST
2024-10-03,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.31,22.54,5.225,5.5901,0.9346881093361479,False,False,False,NASA POWER Daily API,LST
2024-10-04,Hyundai Metaplant Georgia,32.1605262,-81.4509985,4.02,87.11,3.2765,5.3424,0.6133011380652891,True,True,True,NASA POWER Daily API,LST
2024-10-05,Hyundai Metaplant Georgia,32.1605262,-81.4509985,3.15,98.79,2.7415,5.2802,0.5192038180371955,True,True,True,NASA POWER Daily API,LST
2024-10-06,Hyundai Metaplant Georgia,32.1605262,-81.4509985,2.48,72.8,3.8671,5.3506,0.722741374799088,True,False,True,NASA POWER Daily API,LST
2024-10-07,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.02,5.99,5.2486,5.4499,0.9630635424503201,False,False,False,NASA POWER Daily API,LST
2024-10-08,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.41,22.18,4.9469,5.2668,0.9392610313662946,True,False,True,NASA POWER Daily API,LST
2024-10-09,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.82,98.67,2.8063,5.5145,0.5088947320699972,False,True,True,NASA POWER Daily API,LST
2024-10-10,Hyundai Metaplant Georgia,32.1605262,-81.4509985,1.42,24.83,5.3863,5.4643,0.9857255275149609,True,False,True,NASA POWER Daily API,LST
2024-10-11,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.16,0.18,5.7629,5.7646,0.9997050966242238,False,False,False,NASA POWER Daily API,LST
2024-10-12,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.01,0.43,5.5651,5.5714,0.9988692249703846,False,False,False,NASA POWER Daily API,LST
2024-10-13,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,0.68,5.5044,5.5195,0.9972642449497238,False,False,False,NASA POWER Daily API,LST
2024-10-14,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.01,0.62,5.1598,5.166,0.9987998451413085,False,False,False,NASA POWER Daily API,LST
2024-10-15,Hyundai Metaplant Georgia,32.1605262,-81.4509985,0.0,21.88,5.1878,5.2128,0.9952041129527318,False,False,False,NASA POWER Daily API,LST
