data_alvo,Localidade,Modelo,seed,y_wm2,y_pred_wm2
2024-07-31,BYD Camacari,Sazonal ingenuo,-1,203.36559139784944,196.1518817204301
2024-07-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,329.9233870967742,352.1357526881721
2024-07-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,269.8413978494624,307.84005376344084
2024-07-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,245.24059139784944,265.1008064516129
2024-07-31,Rivian Normal,Sazonal ingenuo,-1,270.79569892473114,284.51209677419354
2024-07-31,Tesla Fremont Factory,Sazonal ingenuo,-1,339.43817204301075,349.3319892473118
2024-07-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,324.9180107526882,329.3817204301075
2024-07-31,GM Factory Zero,Sazonal ingenuo,-1,255.46505376344084,250.5551075268817
2024-07-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,255.49193548387098,253.00672043010752
2024-07-31,BMW San Luis Potosi,Sazonal ingenuo,-1,240.14650537634407,283.63440860215053
2024-08-31,BYD Camacari,Sazonal ingenuo,-1,224.1491935483871,216.7271505376344
2024-08-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,303.0147849462366,282.7204301075269
2024-08-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,286.88440860215053,304.0739247311828
2024-08-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,234.99193548387098,247.22043010752688
2024-08-31,Rivian Normal,Sazonal ingenuo,-1,251.71774193548387,234.73790322580646
2024-08-31,Tesla Fremont Factory,Sazonal ingenuo,-1,300.78629032258067,300.43548387096774
2024-08-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,283.14516129032256,280.9489247311828
2024-08-31,GM Factory Zero,Sazonal ingenuo,-1,228.71236559139783,225.0241935483871
2024-08-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,227.54973118279568,227.31586021505373
2024-08-31,BMW San Luis Potosi,Sazonal ingenuo,-1,270.51747311827955,251.01881720430106
2024-09-30,BYD Camacari,Sazonal ingenuo,-1,248.18888888888887,249.4
2024-09-30,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,247.60833333333332,235.40555555555557
2024-09-30,Tesla Gigafactory Texas,Sazonal ingenuo,-1,242.84305555555554,247.01805555555555
2024-09-30,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,181.27916666666667,217.825
2024-09-30,Rivian Normal,Sazonal ingenuo,-1,206.58333333333334,190.99444444444444
2024-09-30,Tesla Fremont Factory,Sazonal ingenuo,-1,249.20416666666668,235.31527777777777
2024-09-30,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,274.7944444444445,257.46944444444443
2024-09-30,GM Factory Zero,Sazonal ingenuo,-1,188.0097222222222,165.61944444444444
