tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,cumulativo,1,2,6,6,73.67078626196307,81.32100305522962,0.3389153872645184,-0.3111594666442108,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,cumulativo,3,2,6,18,65.7164338197443,75.11799290643482,0.31855672697274995,-0.5374373049966387,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,cumulativo,6,2,6,36,65.04745106218635,73.22529150206611,0.3108464266640353,-0.3224744881121393,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,lead_exato,1,2,6,6,73.67078626196307,81.32100305522962,0.3389153872645184,-0.3111594666442108,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,lead_exato,3,2,6,6,61.45592863995125,73.97739435416425,0.3088284864402946,-1.8682922416690748,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,lead_exato,6,2,6,6,70.29447600195329,74.98439619817754,0.3365028440816788,-0.29060564946729617,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,cumulativo,1,2,6,6,73.67078626196307,81.32100305522962,0.3389153872645184,-0.3111594666442108,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,cumulativo,3,2,6,18,65.7164338197443,75.11799290643482,0.31855672697274995,-0.5374373049966387,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,cumulativo,6,2,6,36,65.04745106218635,73.22529150206611,0.3108464266640353,-0.3224744881121393,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,lead_exato,1,2,6,6,73.67078626196307,81.32100305522962,0.3389153872645184,-0.3111594666442108,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,lead_exato,3,2,6,6,61.45592863995125,73.97739435416425,0.3088284864402946,-1.8682922416690748,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,lead_exato,6,2,6,6,70.29447600195329,74.98439619817754,0.3365028440816788,-0.29060564946729617,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,cumulativo,1,2,6,6,66.95905861459975,69.9566735783302,0.2915826715666277,0.025249439718980804,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,cumulativo,3,2,6,18,52.949016707951486,60.852433574204504,0.2586220698462453,-0.041611757351167844,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,cumulativo,6,2,6,36,55.912687020412285,63.494653585469635,0.2696037780942314,0.001247940803770331,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,lead_exato,1,2,6,6,66.95905861459975,69.9566735783302,0.2915826715666277,0.025249439718980804,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,lead_exato,3,2,6,6,37.00179862519401,47.932480917807034,0.2011488603819483,-0.23652507552604518,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,lead_exato,6,2,6,6,58.38510385551133,66.83499298720093,0.30103987905116003,0.06561994660092435,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,cumulativo,1,2,6,6,66.95905861459975,69.9566735783302,0.2915826715666277,0.025249439718980804,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,cumulativo,3,2,6,18,52.949016707951486,60.852433574204504,0.2586220698462453,-0.041611757351167844,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,cumulativo,6,2,6,36,55.912687020412285,63.494653585469635,0.2696037780942314,0.001247940803770331,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,lead_exato,1,2,6,6,66.95905861459975,69.9566735783302,0.2915826715666277,0.025249439718980804,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,lead_exato,3,2,6,6,37.00179862519401,47.932480917807034,0.2011488603819483,-0.23652507552604518,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,lead_exato,6,2,6,6,58.38510385551133,66.83499298720093,0.30103987905116003,0.06561994660092435,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Climatologia,deterministica,,cumulativo,1,2,6,6,11.994203186035154,13.492994138911577,0.06073517730970639,0.8505853765519403,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Climatologia,deterministica,,cumulativo,3,2,6,18,12.478750440809462,15.130764282434487,0.06394878692633334,0.8697608416977175,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Climatologia,deterministica,,cumulativo,6,2,6,36,11.55241610209147,14.606289905648227,0.061592354512022315,0.9009334435800882,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Climatologia,deterministica,,lead_exato,1,2,6,6,11.994203186035154,13.492994138911577,0.06073517730970639,0.8505853765519403,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Climatologia,deterministica,,lead_exato,3,2,6,6,9.320994567871093,11.916043731483294,0.04897398053052858,0.9123688451134099,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Climatologia,deterministica,,lead_exato,6,2,6,6,8.4456802368164,11.306294024669484,0.047076108198328054,0.9462053962838968,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,ensemble,,cumulativo,1,2,6,6,101.77422198905494,119.32923037496192,0.5227474885363335,-2.81132637336937,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,ensemble,,cumulativo,3,2,6,18,126.01487778380952,139.6362928663298,0.574175801657244,-4.837156419677429,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,ensemble,,cumulativo,6,2,6,36,121.5750668356489,137.29842591216484,0.5654789684939258,-3.8495738930531895,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,ensemble,,lead_exato,1,2,6,6,101.77422198905494,119.32923037496192,0.5227474885363335,-2.81132637336937,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,ensemble,,lead_exato,3,2,6,6,128.24554962011544,138.34912794342225,0.5457171066845943,-5.827845531678475,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,ensemble,,lead_exato,6,2,6,6,107.46047747026645,131.31740397877113,0.5570265758777541,-2.0461811580591207,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,semente,11.0,cumulativo,1,2,6,6,101.77422198905494,119.32923037496192,0.5227474885363335,-2.81132637336937,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,semente,11.0,cumulativo,3,2,6,18,126.01487778380952,139.6362928663298,0.574175801657244,-4.837156419677429,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,semente,11.0,cumulativo,6,2,6,36,121.5750668356489,137.29842591216484,0.5654789684939258,-3.8495738930531895,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,semente,11.0,lead_exato,1,2,6,6,101.77422198905494,119.32923037496192,0.5227474885363335,-2.81132637336937,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,semente,11.0,lead_exato,3,2,6,6,128.24554962011544,138.34912794342225,0.5457171066845943,-5.827845531678475,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,DilatedRNN,semente,11.0,lead_exato,6,2,6,6,107.46047747026645,131.31740397877113,0.5570265758777541,-2.0461811580591207,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,ensemble,,cumulativo,1,2,6,6,93.01276965812256,111.35382667502239,0.48624377133645225,-1.9212054607230862,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,ensemble,,cumulativo,3,2,6,18,99.19497373696566,118.66536411503085,0.4919331022933779,-4.0293927514987,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,ensemble,,cumulativo,6,2,6,36,108.14929992949459,127.7879617119765,0.528913199032471,-3.6705134126094405,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,ensemble,,lead_exato,1,2,6,6,93.01276965812256,111.35382667502239,0.48624377133645225,-1.9212054607230862,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,ensemble,,lead_exato,3,2,6,6,130.7403788553429,141.06802716686266,0.569070013715792,-7.964395828345279,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,ensemble,,lead_exato,6,2,6,6,110.76222983062053,124.06793528628685,0.5231922108427662,-2.5031014436280428,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,semente,11.0,cumulativo,1,2,6,6,93.01276965812256,111.35382667502239,0.48624377133645225,-1.9212054607230862,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,semente,11.0,cumulativo,3,2,6,18,99.19497373696566,118.66536411503085,0.4919331022933779,-4.0293927514987,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,semente,11.0,cumulativo,6,2,6,36,108.14929992949459,127.7879617119765,0.528913199032471,-3.6705134126094405,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,semente,11.0,lead_exato,1,2,6,6,93.01276965812256,111.35382667502239,0.48624377133645225,-1.9212054607230862,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,semente,11.0,lead_exato,3,2,6,6,130.7403788553429,141.06802716686266,0.569070013715792,-7.964395828345279,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,LSTM,semente,11.0,lead_exato,6,2,6,6,110.76222983062053,124.06793528628685,0.5231922108427662,-2.5031014436280428,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Persistencia,deterministica,,cumulativo,1,2,6,6,38.41470718383789,50.65914945992659,0.22497285680121812,-0.2359804395146734,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Persistencia,deterministica,,cumulativo,3,2,6,18,64.0040635002984,75.18215793228741,0.31188940610686916,-1.0517107021607432,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Persistencia,deterministica,,cumulativo,6,2,6,36,97.25442928738065,112.2660533531702,0.4629921157413084,-2.330138289085082,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Persistencia,deterministica,,lead_exato,1,2,6,6,38.41470718383789,50.65914945992659,0.22497285680121812,-0.2359804395146734,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Persistencia,deterministica,,lead_exato,3,2,6,6,88.34002176920572,93.90966998425563,0.3724478278046637,-2.2551431233271413,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Persistencia,deterministica,,lead_exato,6,2,6,6,135.0810915629069,152.2530488799136,0.647791395952521,-2.710829339000947,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,1,2,6,6,12.854544321695965,16.32385064785058,0.07302676845720837,0.8267999226771411,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,3,2,6,18,17.862044864230686,24.042175349900788,0.10127398134667254,0.6967171390494731,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,cumulativo,6,2,6,36,18.082861794365776,23.95228777275093,0.10068279106233452,0.7555909467684311,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,1,2,6,6,12.854544321695965,16.32385064785058,0.07302676845720837,0.8267999226771411,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,3,2,6,6,14.657630920410156,20.843341549804776,0.08520382364986492,0.7565505633968288,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,lead_exato,6,2,6,6,12.43764877319336,16.147505493426937,0.06820087641341184,0.9448425317207487,media_aritmetica_das_metricas_por_localidade
