tarefa,resolucao,particao,modelo,tipo_estimativa,semente,localidade,tipo_horizonte,horizonte,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2
monthly_6,mensal,validacao_2023,LSTM,ensemble,,Tesla Gigafactory Nevada,lead_exato,6,3,3,103.40068099296111,114.66957211623584,0.5293508608719925,-0.4413401876502765
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,BYD Camacari,cumulativo,1,3,3,25.84591849247757,37.06728910274623,0.1625248240128125,-0.297480239006811
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,BYD Camacari,lead_exato,1,3,3,25.84591849247757,37.06728910274623,0.1625248240128125,-0.297480239006811
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,BYD Camacari,cumulativo,3,3,9,37.39827557488464,47.01608600445932,0.21291774608334296,-0.4054871058826015
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,BYD Camacari,lead_exato,3,3,3,34.23760202384665,43.791253106061454,0.20183190032189707,-1.0375066955341308
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,BYD Camacari,cumulativo,6,3,18,41.19706964301387,49.34594067167457,0.21899212805750815,-0.259600097903697
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,BYD Camacari,lead_exato,6,3,3,50.447826567618904,54.440639937789896,0.23201764915512105,-0.5809053103342723
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,Tesla Gigafactory Nevada,cumulativo,1,3,3,121.49565403144857,125.57471700771302,0.5153059505162243,-0.3248386942816106
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,Tesla Gigafactory Nevada,lead_exato,1,3,3,121.49565403144857,125.57471700771302,0.5153059505162243,-0.3248386942816106
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,Tesla Gigafactory Nevada,cumulativo,3,3,9,94.03459206460396,103.21989980841032,0.4241957078621569,-0.6693875041106758
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,Tesla Gigafactory Nevada,lead_exato,3,3,3,88.67425525605586,104.16353560226703,0.41582507255869217,-2.699077787804019
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,Tesla Gigafactory Nevada,cumulativo,6,3,18,88.89783248135883,97.10464233245767,0.4027007252705624,-0.3853488783205816
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,Tesla Gigafactory Nevada,lead_exato,6,3,3,90.14112543628767,95.52815245856516,0.4409880390082366,-0.0003059886003200507
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,BYD Camacari,cumulativo,1,3,3,25.84591849247757,37.06728910274623,0.1625248240128125,-0.297480239006811
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,BYD Camacari,lead_exato,1,3,3,25.84591849247757,37.06728910274623,0.1625248240128125,-0.297480239006811
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,BYD Camacari,cumulativo,3,3,9,37.39827557488464,47.01608600445932,0.21291774608334296,-0.4054871058826015
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,BYD Camacari,lead_exato,3,3,3,34.23760202384665,43.791253106061454,0.20183190032189707,-1.0375066955341308
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,BYD Camacari,cumulativo,6,3,18,41.19706964301387,49.34594067167457,0.21899212805750815,-0.259600097903697
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,BYD Camacari,lead_exato,6,3,3,50.447826567618904,54.440639937789896,0.23201764915512105,-0.5809053103342723
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,Tesla Gigafactory Nevada,cumulativo,1,3,3,121.49565403144857,125.57471700771302,0.5153059505162243,-0.3248386942816106
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,Tesla Gigafactory Nevada,lead_exato,1,3,3,121.49565403144857,125.57471700771302,0.5153059505162243,-0.3248386942816106
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,Tesla Gigafactory Nevada,cumulativo,3,3,9,94.03459206460396,103.21989980841032,0.4241957078621569,-0.6693875041106758
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,Tesla Gigafactory Nevada,lead_exato,3,3,3,88.67425525605586,104.16353560226703,0.41582507255869217,-2.699077787804019
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,Tesla Gigafactory Nevada,cumulativo,6,3,18,88.89783248135883,97.10464233245767,0.4027007252705624,-0.3853488783205816
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,Tesla Gigafactory Nevada,lead_exato,6,3,3,90.14112543628767,95.52815245856516,0.4409880390082366,-0.0003059886003200507
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,BYD Camacari,cumulativo,1,3,3,73.58894097175452,80.4851796499917,0.35289442456921866,-5.117175452944784
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,BYD Camacari,lead_exato,1,3,3,73.58894097175452,80.4851796499917,0.35289442456921866,-5.117175452944784
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,BYD Camacari,cumulativo,3,3,9,69.3732709758716,80.58996323179281,0.3649609056488736,-3.129484465145871
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,BYD Camacari,lead_exato,3,3,3,54.0616372097561,62.20736487041949,0.28671092456307223,-3.1115720815832777
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,BYD Camacari,cumulativo,6,3,18,69.46643133957842,81.54253768489201,0.36187726106261836,-2.4395233904709936
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,BYD Camacari,lead_exato,6,3,3,65.03132829633618,78.37856786657335,0.33403742280267024,-2.276831144013707
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,Tesla Gigafactory Nevada,cumulativo,1,3,3,145.06058920538416,175.4437446670671,0.7199475162045222,-1.5860347974917421
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,Tesla Gigafactory Nevada,lead_exato,1,3,3,145.06058920538416,175.4437446670671,0.7199475162045222,-1.5860347974917421
