tarefa,resolucao,limitacao_sementes,localidade,origem,horizonte,N_pontos,primeiro_alvo_local,ultimo_alvo_local,MAE_timesnet_wm2,MAE_dilatedrnn_wm2,ganho_timesnet_vs_dilatedrnn_wm2
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-12 05:00:00+00:00,24,24,2024-01-12 00:00:00,2024-01-12 23:00:00,57.27381417558839,72.46459840781365,15.190784232225262
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-13 05:00:00+00:00,24,24,2024-01-13 00:00:00,2024-01-13 23:00:00,37.26445110685503,27.952522855834104,-9.311928251020923
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-14 05:00:00+00:00,24,24,2024-01-14 00:00:00,2024-01-14 23:00:00,41.93090851511806,44.852090052329004,2.9211815372109413
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-15 05:00:00+00:00,24,24,2024-01-15 00:00:00,2024-01-15 23:00:00,37.2830689426822,25.877148450740304,-11.405920491941895
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-16 05:00:00+00:00,24,24,2024-01-16 00:00:00,2024-01-16 23:00:00,72.55205285836321,89.70253199711442,17.15047913875121
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-17 05:00:00+00:00,24,24,2024-01-17 00:00:00,2024-01-17 23:00:00,81.98955716681667,59.39847154915333,-22.59108561766334
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-18 05:00:00+00:00,24,24,2024-01-18 00:00:00,2024-01-18 23:00:00,32.4030648288317,26.77736928050096,-5.625695548330743
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-19 05:00:00+00:00,24,24,2024-01-19 00:00:00,2024-01-19 23:00:00,44.09184359526262,34.031727564986795,-10.060116030275822
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-20 05:00:00+00:00,24,24,2024-01-20 00:00:00,2024-01-20 23:00:00,51.73710903641768,31.852516203497846,-19.884592832919832
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-21 05:00:00+00:00,24,24,2024-01-21 00:00:00,2024-01-21 23:00:00,33.77483063967278,23.5506294167911,-10.224201222881678
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-22 05:00:00+00:00,24,24,2024-01-22 00:00:00,2024-01-22 23:00:00,15.948355885377774,29.634516673938677,13.686160788560903
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-23 05:00:00+00:00,24,24,2024-01-23 00:00:00,2024-01-23 23:00:00,81.69701676474263,109.15739010173517,27.460373336992546
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-24 05:00:00+00:00,24,24,2024-01-24 00:00:00,2024-01-24 23:00:00,34.31271915882826,50.79105078894644,16.478331630118184
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-25 05:00:00+00:00,24,24,2024-01-25 00:00:00,2024-01-25 23:00:00,39.54969194539202,37.95521545681792,-1.5944764885741023
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-26 05:00:00+00:00,24,24,2024-01-26 00:00:00,2024-01-26 23:00:00,23.902137676564355,23.181739863667946,-0.7203978128964081
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-27 05:00:00+00:00,24,24,2024-01-27 00:00:00,2024-01-27 23:00:00,28.92317149353524,33.37761872021171,4.454447226676468
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-28 05:00:00+00:00,24,24,2024-01-28 00:00:00,2024-01-28 23:00:00,59.37069205769027,55.70319854223635,-3.66749351545392
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-29 05:00:00+00:00,24,24,2024-01-29 00:00:00,2024-01-29 23:00:00,40.79219738611331,41.902757864135005,1.1105604780216964
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-30 05:00:00+00:00,24,24,2024-01-30 00:00:00,2024-01-30 23:00:00,52.12790285501007,39.1153562499676,-13.012546605042473
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-01-31 05:00:00+00:00,24,24,2024-01-31 00:00:00,2024-01-31 23:00:00,31.754180899821222,31.680232980443787,-0.07394791937743506
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-01 05:00:00+00:00,24,24,2024-02-01 00:00:00,2024-02-01 23:00:00,48.59782143868506,35.837815263929464,-12.760006174755596
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-02 05:00:00+00:00,24,24,2024-02-02 00:00:00,2024-02-02 23:00:00,31.102682403754443,32.57363673299551,1.4709543292410672
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-03 05:00:00+00:00,24,24,2024-02-03 00:00:00,2024-02-03 23:00:00,30.62359735928476,29.96823642713328,-0.6553609321514777
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-04 05:00:00+00:00,24,24,2024-02-04 00:00:00,2024-02-04 23:00:00,124.14835081063211,140.08026441109055,15.931913600458444
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-05 05:00:00+00:00,24,24,2024-02-05 00:00:00,2024-02-05 23:00:00,63.34937981609255,92.58540668121229,29.23602686511974
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-06 05:00:00+00:00,24,24,2024-02-06 00:00:00,2024-02-06 23:00:00,96.72319117343675,84.43184761920323,-12.29134355423352
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-07 05:00:00+00:00,24,24,2024-02-07 00:00:00,2024-02-07 23:00:00,51.26368769289305,56.26331844654245,4.999630753649399
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-08 05:00:00+00:00,24,24,2024-02-08 00:00:00,2024-02-08 23:00:00,30.278635220757376,25.80091840121895,-4.477716819538426
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-09 05:00:00+00:00,24,24,2024-02-09 00:00:00,2024-02-09 23:00:00,14.701888050418349,31.942125854548067,17.24023780412972
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-10 05:00:00+00:00,24,24,2024-02-10 00:00:00,2024-02-10 23:00:00,25.71593451825902,29.325155799742788,3.6092212814837694
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-11 05:00:00+00:00,24,24,2024-02-11 00:00:00,2024-02-11 23:00:00,71.13053780064608,78.24991507766147,7.1193772770153885
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-12 05:00:00+00:00,24,24,2024-02-12 00:00:00,2024-02-12 23:00:00,104.09473011394341,115.51059920946136,11.415869095517948
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-13 05:00:00+00:00,24,24,2024-02-13 00:00:00,2024-02-13 23:00:00,100.23625093977898,96.115517426515,-4.1207335132639855
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-14 05:00:00+00:00,24,24,2024-02-14 00:00:00,2024-02-14 23:00:00,55.921264622826136,68.31777372746728,12.396509104641147
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-15 05:00:00+00:00,24,24,2024-02-15 00:00:00,2024-02-15 23:00:00,34.48844157578424,37.030004289156444,2.541562713372201
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-16 05:00:00+00:00,24,24,2024-02-16 00:00:00,2024-02-16 23:00:00,27.248078359911833,47.35761605886122,20.109537698949385
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-17 05:00:00+00:00,24,24,2024-02-17 00:00:00,2024-02-17 23:00:00,63.826308860753976,89.21712483450149,25.390815973747515
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-18 05:00:00+00:00,24,24,2024-02-18 00:00:00,2024-02-18 23:00:00,62.95509978244081,86.49147140250231,23.5363716200615
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-19 05:00:00+00:00,24,24,2024-02-19 00:00:00,2024-02-19 23:00:00,87.16759904660285,77.97865532047581,-9.188943726127036
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-20 05:00:00+00:00,24,24,2024-02-20 00:00:00,2024-02-20 23:00:00,54.61606147807712,70.27214099730675,15.656079519229628
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-21 05:00:00+00:00,24,24,2024-02-21 00:00:00,2024-02-21 23:00:00,61.840208511644356,56.15992108515153,-5.680287426492825
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-22 05:00:00+00:00,24,24,2024-02-22 00:00:00,2024-02-22 23:00:00,42.276276296470314,33.55346774294352,-8.722808553526797
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-23 05:00:00+00:00,24,24,2024-02-23 00:00:00,2024-02-23 23:00:00,77.50808409182355,98.77051352569833,21.262429433874786
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-24 05:00:00+00:00,24,24,2024-02-24 00:00:00,2024-02-24 23:00:00,58.25396938327079,42.98082978402575,-15.273139599245042
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-25 05:00:00+00:00,24,24,2024-02-25 00:00:00,2024-02-25 23:00:00,74.83485146084179,64.76396713980164,-10.070884321040154
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-26 05:00:00+00:00,24,24,2024-02-26 00:00:00,2024-02-26 23:00:00,46.9031565929763,46.556476506094135,-0.34668008688216645
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-27 05:00:00+00:00,24,24,2024-02-27 00:00:00,2024-02-27 23:00:00,41.07771015508721,44.10313317428034,3.025423019193127
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-28 05:00:00+00:00,24,24,2024-02-28 00:00:00,2024-02-28 23:00:00,16.496680319309238,29.34592204028741,12.84924172097817
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-02-29 05:00:00+00:00,24,24,2024-02-29 00:00:00,2024-02-29 23:00:00,36.75462603506943,56.339360336928316,19.584734301858887
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-01 05:00:00+00:00,24,24,2024-03-01 00:00:00,2024-03-01 23:00:00,131.7141295587644,151.94229492731392,20.228165368549526
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-02 05:00:00+00:00,24,24,2024-03-02 00:00:00,2024-03-02 23:00:00,58.007494453030326,82.56886818213388,24.561373729103558
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-03 05:00:00+00:00,24,24,2024-03-03 00:00:00,2024-03-03 23:00:00,59.384432343145214,71.91927237746616,12.534840034320943
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-04 05:00:00+00:00,24,24,2024-03-04 00:00:00,2024-03-04 23:00:00,67.06332491990179,74.26783556712326,7.204510647221468
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-05 05:00:00+00:00,24,24,2024-03-05 00:00:00,2024-03-05 23:00:00,86.52907202967133,55.26352816649402,-31.265543863177307
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-06 05:00:00+00:00,24,24,2024-03-06 00:00:00,2024-03-06 23:00:00,55.025964820447065,56.86353482189588,1.8375700014488174
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-07 05:00:00+00:00,24,24,2024-03-07 00:00:00,2024-03-07 23:00:00,72.87065727931137,81.70216453347045,8.831507254159078
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-08 05:00:00+00:00,24,24,2024-03-08 00:00:00,2024-03-08 23:00:00,30.012937813842047,28.992470916826278,-1.020466897015769
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-09 05:00:00+00:00,24,24,2024-03-09 00:00:00,2024-03-09 23:00:00,94.51650547981262,105.91864581018065,11.402140330368027
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-10 05:00:00+00:00,24,24,2024-03-10 00:00:00,2024-03-10 23:00:00,122.26563456670071,116.53700077161193,-5.728633795088783
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-11 05:00:00+00:00,24,24,2024-03-11 00:00:00,2024-03-11 23:00:00,16.633261047769334,20.022221088254202,3.388960040484868
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-12 05:00:00+00:00,24,24,2024-03-12 00:00:00,2024-03-12 23:00:00,94.21792409056798,72.93087956650804,-21.287044524059937
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-13 05:00:00+00:00,24,24,2024-03-13 00:00:00,2024-03-13 23:00:00,48.06006437617665,31.827761411666874,-16.232302964509774
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-14 05:00:00+00:00,24,24,2024-03-14 00:00:00,2024-03-14 23:00:00,69.7067055402634,51.08820832738032,-18.618497212883078
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-15 05:00:00+00:00,24,24,2024-03-15 00:00:00,2024-03-15 23:00:00,30.234741490023833,37.31519010849297,7.080448618469138
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-16 05:00:00+00:00,24,24,2024-03-16 00:00:00,2024-03-16 23:00:00,69.64761264172073,44.20420155829439,-25.443411083426334
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-17 05:00:00+00:00,24,24,2024-03-17 00:00:00,2024-03-17 23:00:00,31.68132330601414,34.94898386610051,3.267660560086373
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-18 05:00:00+00:00,24,24,2024-03-18 00:00:00,2024-03-18 23:00:00,44.60992704735448,34.65992765159657,-9.949999395757914
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-19 05:00:00+00:00,24,24,2024-03-19 00:00:00,2024-03-19 23:00:00,84.78444184316322,74.82627191767097,-9.958169925492257
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-20 05:00:00+00:00,24,24,2024-03-20 00:00:00,2024-03-20 23:00:00,58.142387403640896,43.03972233676662,-15.102665066874273
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-21 05:00:00+00:00,24,24,2024-03-21 00:00:00,2024-03-21 23:00:00,40.79415822712084,28.628605007814866,-12.165553219305973
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-22 05:00:00+00:00,24,24,2024-03-22 00:00:00,2024-03-22 23:00:00,161.79677264702818,205.43124384091547,43.63447119388729
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-23 05:00:00+00:00,24,24,2024-03-23 00:00:00,2024-03-23 23:00:00,55.23219422840824,62.18039873056114,6.9482045021528975
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-24 05:00:00+00:00,24,24,2024-03-24 00:00:00,2024-03-24 23:00:00,101.94052817858756,71.62026178169374,-30.320266396893814
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-25 05:00:00+00:00,24,24,2024-03-25 00:00:00,2024-03-25 23:00:00,90.7396667751794,110.89037498342805,20.150708208248645
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-26 05:00:00+00:00,24,24,2024-03-26 00:00:00,2024-03-26 23:00:00,30.867340913818527,70.57457189944883,39.707230985630304
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-27 05:00:00+00:00,24,24,2024-03-27 00:00:00,2024-03-27 23:00:00,71.60966097687681,111.46506178658456,39.855400809707746
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-28 05:00:00+00:00,24,24,2024-03-28 00:00:00,2024-03-28 23:00:00,67.31588362079735,74.63639756121363,7.3205139404162765
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-29 05:00:00+00:00,24,24,2024-03-29 00:00:00,2024-03-29 23:00:00,123.7986436902235,104.23318708827719,-19.56545660194631
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-30 05:00:00+00:00,24,24,2024-03-30 00:00:00,2024-03-30 23:00:00,64.15197585041945,56.543251178693026,-7.608724671726421
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-03-31 05:00:00+00:00,24,24,2024-03-31 00:00:00,2024-03-31 23:00:00,35.12351655106371,45.133128908773266,10.009612357709557
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-01 05:00:00+00:00,24,24,2024-04-01 00:00:00,2024-04-01 23:00:00,23.26839793877055,55.542045038426295,32.27364709965575
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-02 05:00:00+00:00,24,24,2024-04-02 00:00:00,2024-04-02 23:00:00,12.644422493254146,30.90652070660144,18.262098213347294
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-03 05:00:00+00:00,24,24,2024-04-03 00:00:00,2024-04-03 23:00:00,120.73272190025698,147.76770244414607,27.03498054388909
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-04 05:00:00+00:00,24,24,2024-04-04 00:00:00,2024-04-04 23:00:00,135.9965383025507,109.40253292753671,-26.594005375013992
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-05 05:00:00+00:00,24,24,2024-04-05 00:00:00,2024-04-05 23:00:00,75.70520928377907,64.09146859978016,-11.613740683998913
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-06 05:00:00+00:00,24,24,2024-04-06 00:00:00,2024-04-06 23:00:00,76.16972325835377,43.66887143533677,-32.500851823017
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-07 05:00:00+00:00,24,24,2024-04-07 00:00:00,2024-04-07 23:00:00,64.83359186832483,29.842412431103487,-34.99117943722135
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-08 05:00:00+00:00,24,24,2024-04-08 00:00:00,2024-04-08 23:00:00,61.129846189171076,32.86452513265734,-28.265321056513734
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-09 05:00:00+00:00,24,24,2024-04-09 00:00:00,2024-04-09 23:00:00,37.11956469481811,79.18714277477314,42.06757807995503
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-10 05:00:00+00:00,24,24,2024-04-10 00:00:00,2024-04-10 23:00:00,36.02208686992526,58.89706863284422,22.874981762918956
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-11 05:00:00+00:00,24,24,2024-04-11 00:00:00,2024-04-11 23:00:00,74.19504716744025,84.58644197244818,10.391394805007934
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-12 05:00:00+00:00,24,24,2024-04-12 00:00:00,2024-04-12 23:00:00,91.2366291442886,93.3001593601269,2.0635302158382984
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-13 05:00:00+00:00,24,24,2024-04-13 00:00:00,2024-04-13 23:00:00,58.49859468794117,61.33412110246718,2.835526414526008
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-14 05:00:00+00:00,24,24,2024-04-14 00:00:00,2024-04-14 23:00:00,60.438176714504756,38.11696309177205,-22.321213622732706
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-15 05:00:00+00:00,24,24,2024-04-15 00:00:00,2024-04-15 23:00:00,56.76036574691534,32.112226407664515,-24.648139339250825
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-16 05:00:00+00:00,24,24,2024-04-16 00:00:00,2024-04-16 23:00:00,47.79706889949739,60.53383154297868,12.736762643481292
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-17 05:00:00+00:00,24,24,2024-04-17 00:00:00,2024-04-17 23:00:00,15.267036252034208,40.304226441308856,25.037190189274646
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-18 05:00:00+00:00,24,24,2024-04-18 00:00:00,2024-04-18 23:00:00,65.39089952874929,53.511885549950726,-11.879013978798561
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-19 05:00:00+00:00,24,24,2024-04-19 00:00:00,2024-04-19 23:00:00,40.1391921248287,52.38553016167134,12.246338036842637
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-20 05:00:00+00:00,24,24,2024-04-20 00:00:00,2024-04-20 23:00:00,39.56956900842488,38.445860424389444,-1.123708584035434
hourly_72_extension,horaria,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,Hyundai Metaplant Georgia,2024-04-21 05:00:00+00:00,24,24,2024-04-21 00:00:00,2024-04-21 23:00:00,117.75652079253148,141.25440790923312,23.497887116701648
