tarefa,resolucao,tipo_horizonte,horizonte,modelo,N_sementes,sementes,limitacao_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
hourly_72_extension,horaria,cumulativo,72,XGBoost,1,42,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,50.50245734982077,NA,50.50245734982077,50.50245734982077,99.2174887928926,NA,99.2174887928926,99.2174887928926,0.4948175205418758,NA,0.4948175205418758,0.4948175205418758,0.8715248772042858,NA,0.8715248772042858,0.8715248772042858
hourly_72_extension,horaria,lead_exato,72,XGBoost,1,42,extensao_horaria_com_uma_semente_seed_42;sem_variabilidade_entre_sementes,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
monthly_1,mensal,cumulativo,1,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,13.447427648031143,0.3484204145121327,13.107334422177662,13.84995140842284,16.541147793720665,0.47769961929047716,16.059793256825575,17.10605946662033,0.08114533494753426,0.0022575383546629,0.0785706851540621,0.0835888748504362,0.9041164661933792,0.007519455272194533,0.8943894623849417,0.9109148348951198
monthly_1,mensal,lead_exato,1,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,13.447427648031143,0.3484204145121327,13.107334422177662,13.84995140842284,16.541147793720665,0.47769961929047716,16.059793256825575,17.10605946662033,0.08114533494753426,0.0022575383546629,0.0785706851540621,0.0835888748504362,0.9041164661933792,0.007519455272194533,0.8943894623849417,0.9109148348951198
monthly_1,mensal,cumulativo,1,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.514157923786252,0.344469900610042,14.209831695537147,15.02217926513354,17.761347792703113,0.46040240707128416,17.283123404677266,18.421441839432102,0.08614228457161743,0.0023252904633445292,0.0835962422161611,0.0894835132320113,0.8832029317305281,0.002517300387893583,0.8809927560474288,0.8860138667291274
monthly_1,mensal,lead_exato,1,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.514157923786252,0.344469900610042,14.209831695537147,15.02217926513354,17.761347792703113,0.46040240707128416,17.283123404677266,18.421441839432102,0.08614228457161743,0.0023252904633445292,0.0835962422161611,0.0894835132320113,0.8832029317305281,0.002517300387893583,0.8809927560474288,0.8860138667291274
monthly_1,mensal,cumulativo,1,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.611042400092273,0.7597116152272531,13.750674180921418,15.421625870162718,18.25260379445742,0.7491862362985471,17.358201679586074,19.066132172128427,0.08897902563657298,0.003742276212197694,0.0849891654194487,0.0933198023504388,0.8759518536277675,0.007540619374376097,0.8651759472641493,0.8855867702229974
monthly_1,mensal,lead_exato,1,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.611042400092273,0.7597116152272531,13.750674180921418,15.421625870162718,18.25260379445742,0.7491862362985471,17.358201679586074,19.066132172128427,0.08897902563657298,0.003742276212197694,0.0849891654194487,0.0933198023504388,0.8759518536277675,0.007540619374376097,0.8651759472641493,0.8855867702229974
monthly_1,mensal,cumulativo,1,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.864913785946396,0.17403903309145252,14.620413929374768,15.095910266506973,18.130523034503575,0.20163463890320935,17.795742176467016,18.299976480470697,0.08909759108318546,0.001231110831658776,0.0870893243412087,0.090118142783261,0.8896876565491372,0.0031264803871544847,0.8857889032179449,0.8925252866223697
monthly_1,mensal,lead_exato,1,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.864913785946396,0.17403903309145252,14.620413929374768,15.095910266506973,18.130523034503575,0.20163463890320935,17.795742176467016,18.299976480470697,0.08909759108318546,0.001231110831658776,0.0870893243412087,0.090118142783261,0.8896876565491372,0.0031264803871544847,0.8857889032179449,0.8925252866223697
monthly_6,mensal,cumulativo,1,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.2394677490833,0.5136536224310553,14.792285485554157,16.106584662023238,18.625219336476864,0.30437643680881604,18.390446293704617,19.07646441711649,0.08394799905456234,0.0014741440320916266,0.0826980826731668,0.0855596486717751,0.8708848486093412,0.007183608376309936,0.8644368632476878,0.8789452763898382
monthly_6,mensal,lead_exato,1,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.2394677490833,0.5136536224310553,14.792285485554157,16.106584662023238,18.625219336476864,0.30437643680881604,18.390446293704617,19.07646441711649,0.08394799905456234,0.0014741440320916266,0.0826980826731668,0.0855596486717751,0.8708848486093412,0.007183608376309936,0.8644368632476878,0.8789452763898382
monthly_6,mensal,cumulativo,1,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,16.245326710355915,0.6497967104002015,15.703855605076823,17.303390938378627,20.16509071995446,0.909642449041457,19.47060813064596,21.64423865749328,0.09047686069302091,0.004303237794182829,0.0873324204786715,0.0977359379611562,0.8486737643074346,0.00730236505626166,0.8409283234485352,0.8569454576160409
monthly_6,mensal,lead_exato,1,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,16.245326710355915,0.6497967104002015,15.703855605076823,17.303390938378627,20.16509071995446,0.909642449041457,19.47060813064596,21.64423865749328,0.09047686069302091,0.004303237794182829,0.0873324204786715,0.0977359379611562,0.8486737643074346,0.00730236505626166,0.8409283234485352,0.8569454576160409
monthly_6,mensal,cumulativo,1,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.806543885838527,1.669100860776597,13.575531375286214,18.184301366902524,19.97348283997806,1.6871598154315015,17.472899319799772,22.095090490060365,0.08937745529555956,0.0067920731869498515,0.0790194241222396,0.0971841394668018,0.8541083517387182,0.020817577245442493,0.8332050949663771,0.888012990574431
monthly_6,mensal,lead_exato,1,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.806543885838527,1.669100860776597,13.575531375286214,18.184301366902524,19.97348283997806,1.6871598154315015,17.472899319799772,22.095090490060365,0.08937745529555956,0.0067920731869498515,0.0790194241222396,0.0971841394668018,0.8541083517387182,0.020817577245442493,0.8332050949663771,0.888012990574431
monthly_6,mensal,cumulativo,1,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.82829884739029,0.3137861493130608,14.5441676051674,15.291588007135,18.00273752387261,0.3255354803919602,17.64044307442743,18.415649715519613,0.08227373352406524,0.0014848871936258942,0.0806194614977593,0.0840760641611593,0.8942944263496104,0.0035647608899052837,0.889018365970402,0.898723265777139
monthly_6,mensal,lead_exato,1,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.82829884739029,0.3137861493130608,14.5441676051674,15.291588007135,18.00273752387261,0.3255354803919602,17.64044307442743,18.415649715519613,0.08227373352406524,0.0014848871936258942,0.0806194614977593,0.0840760641611593,0.8942944263496104,0.0035647608899052837,0.889018365970402,0.898723265777139
monthly_6,mensal,cumulativo,3,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.722010586405258,0.4855191889140969,14.134696905652472,15.393614392944254,18.079680940880472,0.3626520722823762,17.837201940274703,18.66816313942207,0.07601625274859679,0.0014192286027930213,0.0749698530144192,0.0781129035110767,0.8318860125473874,0.008551845577281775,0.8174612962606934,0.8381614942527904
monthly_6,mensal,lead_exato,3,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.256775184361226,0.7251788204951618,13.385718205013744,15.074926290378611,17.415611623862965,0.8604484515680233,16.03836472717528,18.108350347823,0.07008032476299232,0.0033328047705644165,0.0646137133463489,0.0725879358234279,0.7501531120628109,0.021775900762609397,0.7286481987199303,0.7826416417215845
monthly_6,mensal,cumulativo,3,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.754104124078333,0.24491626829540594,15.496063332324727,16.137718719794,19.446149110134957,0.4778762299117088,18.86414978417141,19.914839700883565,0.08142226023164473,0.0020610965162871355,0.0791453906049324,0.0838963169694889,0.8016758189985567,0.006790567077787528,0.7904528513797902,0.8089091824597014
monthly_6,mensal,lead_exato,3,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.271371141835782,0.4568810373710904,14.582225181396575,15.74393380152533,18.50823257338916,0.601162081533484,17.681879370322154,19.21781438063361,0.074133079898843,0.001988526852498133,0.071454009998756,0.076666021953434,0.7171879526259077,0.014132316965514938,0.7002561260931351,0.7381088283831538
monthly_6,mensal,cumulativo,3,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.291186884221606,0.8701103935072053,13.770408893372528,15.87030645256254,19.182735979639112,1.0143111560045572,17.44758552884729,20.01182667664012,0.08010674601444163,0.004026390211136145,0.0731828188555061,0.0834466742732416,0.8186224822669936,0.019185392678298246,0.7998985164593904,0.8499556187612665
monthly_6,mensal,lead_exato,3,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.839358395733,1.6402796779378657,13.235499627063394,17.480443456768043,18.017574464757786,1.6962506058591436,16.08653826672094,20.63511680778464,0.0716746174092493,0.006775003366875785,0.0638568734941168,0.0820982252756075,0.7456388754480484,0.044806507903295385,0.6771825390981523,0.7922476021919416
monthly_6,mensal,cumulativo,3,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.994306065972316,0.14215918353879878,14.761721694086557,15.117850985689088,18.079115446697983,0.1508838937923791,17.828497207273262,18.2089185769652,0.07613268034126011,0.0006626376836327781,0.0751289968226746,0.0768409075609934,0.8587870252915583,0.0023063333041314603,0.8564755050661687,0.8617914311241431
monthly_6,mensal,lead_exato,3,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.614662520384679,0.24913584331746386,15.367453339069954,15.99663662011162,18.464787058491915,0.12032656508826449,18.37100855536437,18.66455171980198,0.07381561588048496,0.0004944439148105292,0.0732572178867616,0.0746114216927258,0.7653468897787481,0.003263244715175587,0.7611859265225905,0.7689113536156544
monthly_6,mensal,cumulativo,6,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.769003687542044,0.45117243947469116,14.151849284472185,15.29100066065426,18.04459837810708,0.39166718345413754,17.648482291598384,18.549870468334262,0.07710237233416331,0.0017241761871665587,0.0752574667447099,0.0791607906105775,0.847974229322195,0.002677888198547448,0.8445764068284992,0.8507446031143757
monthly_6,mensal,lead_exato,6,DilatedRNN,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.105912621311216,0.3909750533475598,13.413431932589528,14.36593213525986,17.14609656965688,0.28525750393296373,16.643647039490265,17.345165638861072,0.08235001838063831,0.0014073410122505939,0.0798463947429719,0.0832284185868636,0.8190159071584789,0.014633170598108427,0.8058151694368177,0.8417777034063796
monthly_6,mensal,cumulativo,6,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.13607838367768,0.3619577070523796,14.795762871643191,15.719392722817878,18.611919729561784,0.5686151939319594,17.93753200241682,19.44050227841592,0.07907726453073677,0.002412855426226952,0.0761865759205671,0.0823422778147858,0.8329875538137334,0.006176811421586557,0.8240483160344155,0.8403347735635757
monthly_6,mensal,lead_exato,6,LSTM,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,13.61482626721587,0.4109682147237416,12.958221522823392,14.06031297449901,16.43370616784254,0.19783336596884307,16.118551186805664,16.627546122511397,0.07829762088120519,0.0011204001488833893,0.076316699445935,0.0789500520726713,0.8125349695467066,0.01671972379855051,0.7918726750236086,0.8336990180441113
monthly_6,mensal,cumulativo,6,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,15.285293714230647,0.8146305023938133,13.89081951016143,15.99294637315192,19.11140322879439,0.9525770863561892,17.460133417160954,19.82175499416229,0.08131777352581811,0.004142986845448287,0.0743481366521621,0.0850155566033414,0.8395289563065533,0.011174400589275706,0.8310421429373853,0.8584797327139311
monthly_6,mensal,lead_exato,6,TimesNet,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.406869586781898,1.7494262089075436,13.339422543379223,17.50649682274063,17.600611483995475,2.0092267041865934,16.38783207553231,21.14986969022234,0.08482574097056046,0.010092452234597291,0.0789659484090093,0.1027131913879245,0.8143279125816116,0.012403195014088974,0.794198916642907,0.8269214030039465
monthly_6,mensal,cumulativo,6,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,14.799633134932298,0.11125823518090434,14.672760163104469,14.920819289043754,17.883333103942498,0.11470961861590974,17.76343069727302,18.02141022692261,0.0764685495284241,0.0005436915049362377,0.0758889028240874,0.0770598382188273,0.8717401920828405,0.0019507628924441984,0.8684796352497599,0.8735620142481058
monthly_6,mensal,lead_exato,6,XGBoost,5,11;23;42;67;89,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,12.721298702158524,0.3204183472987414,12.25160614993976,12.998505532580024,15.841512309203699,0.2573371614109245,15.455458229228242,16.096441937455797,0.07640862437026466,0.00134047516153995,0.0743608251051226,0.0777956818218137,0.8679397366378806,0.007415708423994315,0.8602068786446457,0.8802551147613231
