tarefa,resolucao,particao,modelo,tipo_horizonte,horizonte,N_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
daily_30,diaria,teste_2024,TimesNet,cumulativo,14,1,91.77063995808611,,91.77063995808611,91.77063995808611,104.84167686467617,,104.84167686467617,104.84167686467617,0.5144982955477128,,0.5144982955477128,0.5144982955477128,-0.16273638783516686,,-0.16273638783516686,-0.16273638783516686
daily_30,diaria,teste_2024,TimesNet,cumulativo,30,1,88.74834411395476,,88.74834411395476,88.74834411395476,103.60626244136179,,103.60626244136179,103.60626244136179,0.517788137058255,,0.517788137058255,0.517788137058255,-0.21879425745682923,,-0.21879425745682923,-0.21879425745682923
daily_30,diaria,teste_2024,TimesNet,lead_exato,1,1,96.54511113021512,,96.54511113021512,96.54511113021512,113.19412499353402,,113.19412499353402,113.19412499353402,0.514901543327158,,0.514901543327158,0.514901543327158,-0.2740727837464618,,-0.2740727837464618,-0.2740727837464618
daily_30,diaria,teste_2024,TimesNet,lead_exato,3,1,95.75964574799801,,95.75964574799801,95.75964574799801,99.54855023614249,,99.54855023614249,99.54855023614249,0.46837843994297956,,0.46837843994297956,0.46837843994297956,0.014599976085361566,,0.014599976085361566,0.014599976085361566
daily_30,diaria,teste_2024,TimesNet,lead_exato,7,1,88.94140517642657,,88.94140517642657,88.94140517642657,100.51078308213573,,100.51078308213573,100.51078308213573,0.45965061884953873,,0.45965061884953873,0.45965061884953873,-0.2285659798871581,,-0.2285659798871581,-0.2285659798871581
daily_30,diaria,teste_2024,TimesNet,lead_exato,14,1,69.14543738701428,,69.14543738701428,69.14543738701428,89.5666795984464,,89.5666795984464,89.5666795984464,0.4608529388673157,,0.4608529388673157,0.4608529388673157,-0.34173572066476365,,-0.34173572066476365,-0.34173572066476365
daily_30,diaria,teste_2024,TimesNet,lead_exato,30,1,106.18116016382132,,106.18116016382132,106.18116016382132,119.33378532915029,,119.33378532915029,119.33378532915029,0.597325637923454,,0.597325637923454,0.597325637923454,-0.920547924836619,,-0.920547924836619,-0.920547924836619
daily_30,diaria,teste_2024,XGBoost,cumulativo,1,1,97.87566471111415,,97.87566471111415,97.87566471111415,111.10802547865109,,111.10802547865109,111.10802547865109,0.4970776906691703,,0.4970776906691703,0.4970776906691703,-0.33019616217418934,,-0.33019616217418934,-0.33019616217418934
daily_30,diaria,teste_2024,XGBoost,cumulativo,3,1,105.42707729976527,,105.42707729976527,105.42707729976527,117.2511256439434,,117.2511256439434,117.2511256439434,0.5331102747302087,,0.5331102747302087,0.5331102747302087,-0.6477834746586588,,-0.6477834746586588,-0.6477834746586588
daily_30,diaria,teste_2024,XGBoost,cumulativo,7,1,98.48138478009713,,98.48138478009713,98.48138478009713,111.08073810805786,,111.08073810805786,111.08073810805786,0.5103748916992918,,0.5103748916992918,0.5103748916992918,-0.9087131966523456,,-0.9087131966523456,-0.9087131966523456
daily_30,diaria,teste_2024,XGBoost,cumulativo,14,1,98.6241958361353,,98.6241958361353,98.6241958361353,111.64251381265689,,111.64251381265689,111.64251381265689,0.5357467332766785,,0.5357467332766785,0.5357467332766785,-0.48418450735772744,,-0.48418450735772744,-0.48418450735772744
daily_30,diaria,teste_2024,XGBoost,cumulativo,30,1,96.26403315920325,,96.26403315920325,96.26403315920325,109.20649411336453,,109.20649411336453,109.20649411336453,0.5338228379413683,,0.5338228379413683,0.5338228379413683,-0.5292370197729861,,-0.5292370197729861,-0.5292370197729861
daily_30,diaria,teste_2024,XGBoost,lead_exato,1,1,97.87566471111415,,97.87566471111415,97.87566471111415,111.10802547865109,,111.10802547865109,111.10802547865109,0.4970776906691703,,0.4970776906691703,0.4970776906691703,-0.33019616217418934,,-0.33019616217418934,-0.33019616217418934
daily_30,diaria,teste_2024,XGBoost,lead_exato,3,1,106.06859446704243,,106.06859446704243,106.06859446704243,117.70318602065151,,117.70318602065151,117.70318602065151,0.5415877500872286,,0.5415877500872286,0.5415877500872286,-0.5433051322094042,,-0.5433051322094042,-0.5433051322094042
daily_30,diaria,teste_2024,XGBoost,lead_exato,7,1,98.3512066300882,,98.3512066300882,98.3512066300882,116.33409766869781,,116.33409766869781,116.33409766869781,0.5182264011955997,,0.5182264011955997,0.5182264011955997,-1.1114326336962241,,-1.1114326336962241,-1.1114326336962241
