tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,cumulativo,7,2,6,42,100.3255026744815,110.87995726946045,0.6010715653362061,-0.06901919242555443,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,cumulativo,14,2,6,84,92.06527869544084,102.50923376154381,0.5526755353377898,-0.11373768256730543,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,cumulativo,30,2,6,180,91.1327112596347,102.00859779629118,0.5153583229329581,-0.16391898639600322,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,lead_exato,1,2,6,6,95.41934175825737,105.46519112522634,0.5985252247711197,-0.4818252457393619,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,lead_exato,3,2,6,6,112.39024552411124,119.24218071808859,0.6454471718771485,0.09359750808410566,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,lead_exato,7,2,6,6,73.07903435791195,78.91377324038407,0.43012189849457955,-0.8243300724864557,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,lead_exato,14,2,6,6,69.84126431488332,82.28558957724981,0.4463375739242686,-0.015045032534449831,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,TimesNet,semente,11.0,lead_exato,30,2,6,6,79.85153843666646,87.39067632778091,0.41984352941416947,-0.48234883031696085,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,cumulativo,1,2,6,6,106.32778147892661,113.50743807373003,0.6238310830903797,-1.1251704742477617,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,cumulativo,3,2,6,18,108.67506789302146,120.81194073174845,0.6559935660508609,-0.20004133162410553,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,cumulativo,7,2,6,42,103.65842873106993,112.80511570775715,0.6039370506519017,-0.17234039555778924,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,cumulativo,14,2,6,84,98.45721292375546,106.91069489201695,0.5685217047487315,-0.29812991125662336,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,cumulativo,30,2,6,180,97.71269566247474,107.93593645428555,0.5378892151041006,-0.4257432838962668,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,lead_exato,1,2,6,6,106.32778147892661,113.50743807373003,0.6238310830903797,-1.1251704742477617,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,lead_exato,3,2,6,6,112.43554423625594,122.93553440511445,0.6645945903401513,0.015727221597878094,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,lead_exato,7,2,6,6,82.18930009359788,86.11157220811774,0.4580855235625767,-2.582488032687875,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,lead_exato,14,2,6,6,92.42518578529196,95.22462162665212,0.4978592451975081,-2.9510820374082707,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,ensemble,,lead_exato,30,2,6,6,76.43015863895519,82.40020838916688,0.38354660992243506,-1.0632470820398487,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,cumulativo,1,2,6,6,106.32778147892661,113.50743807373003,0.6238310830903797,-1.1251704742477617,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,cumulativo,3,2,6,18,108.67506789302146,120.81194073174845,0.6559935660508609,-0.20004133162410553,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,cumulativo,7,2,6,42,103.65842873106993,112.80511570775715,0.6039370506519017,-0.17234039555778924,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,cumulativo,14,2,6,84,98.45721292375546,106.91069489201695,0.5685217047487315,-0.29812991125662336,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,cumulativo,30,2,6,180,97.71269566247474,107.93593645428555,0.5378892151041006,-0.4257432838962668,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,lead_exato,1,2,6,6,106.32778147892661,113.50743807373003,0.6238310830903797,-1.1251704742477617,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,lead_exato,3,2,6,6,112.43554423625594,122.93553440511445,0.6645945903401513,0.015727221597878094,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,lead_exato,7,2,6,6,82.18930009359788,86.11157220811774,0.4580855235625767,-2.582488032687875,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,lead_exato,14,2,6,6,92.42518578529196,95.22462162665212,0.4978592451975081,-2.9510820374082707,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,validacao_2023,XGBoost,semente,11.0,lead_exato,30,2,6,6,76.43015863895519,82.40020838916688,0.38354660992243506,-1.0632470820398487,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,cumulativo,1,2,6,6,34.96805826822917,36.498546609020366,0.15759142262904116,0.8057979684403326,media_aritmetica_das_metricas_por_localidade
